cty,Name,Individual_income_For_Children_Born_in_1978_rP_gM_p25
cty46051,"Grant County, SD",
cty46067,"Hutchinson County, SD",
cty46135,"Yankton County, SD",35009.727
cty46099,"Minnehaha County, SD",31058.977
cty46101,"Moody County, SD",
cty46103,"Pennington County, SD",28761.529
cty47015,"Cannon County, TN",26107.902
cty47035,"Cumberland County, TN",25978.965
cty47031,"Coffee County, TN",25500.393
cty47021,"Cheatham County, TN",25283.785
cty47041,"DeKalb County, TN",24871.041
cty47033,"Crockett County, TN",24591.488
cty47039,"Decatur County, TN",24309.111
cty47001,"Anderson County, TN",24222.127
cty47003,"Bedford County, TN",24157.063
cty47017,"Carroll County, TN",24115.154
cty47009,"Blount County, TN",23988.641
cty47019,"Carter County, TN",23675.756
cty47023,"Chester County, TN",23578.131
cty47007,"Bledsoe County, TN",23247.631
cty47011,"Bradley County, TN",23111.742
cty47029,"Cocke County, TN",21845.746
cty46113,,7898.9565
cty46115,"Spink County, SD",
cty46121,"Todd County, SD",
cty46123,"Tripp County, SD",
cty46125,"Turner County, SD",
cty46127,"Union County, SD",
cty46129,"Walworth County, SD",
cty47005,"Benton County, TN",23770.285
cty47013,"Campbell County, TN",21422.885
cty47025,"Claiborne County, TN",21039.506
cty47027,"Clay County, TN",
cty47071,"Hardin County, TN",26116.598
cty47103,"Lincoln County, TN",26013.234
cty47061,"Grundy County, TN",25971.59
cty47051,"Franklin County, TN",25714
cty47077,"Henderson County, TN",25378.266
cty47081,"Hickman County, TN",25299.141
cty47117,"Marshall County, TN",25286.281
cty47131,"Obion County, TN",25098.473
cty47109,"McNairy County, TN",25050.73
cty47105,"Loudon County, TN",25008.287
cty47055,"Giles County, TN",25003.164
cty47057,"Grainger County, TN",24905.871
cty47147,"Robertson County, TN",24827.023
cty47089,"Jefferson County, TN",24811.252
cty47139,"Polk County, TN",24749.35
cty47111,"Macon County, TN",24695.766
cty47115,"Marion County, TN",24661.246
cty47129,"Morgan County, TN",24532.074
cty47123,"Monroe County, TN",24511.908
cty47073,"Hawkins County, TN",24431.57
cty47143,"Rhea County, TN",24101.998
cty47085,"Humphreys County, TN",23920.135
cty47125,"Montgomery County, TN",23850.711
cty47145,"Roane County, TN",23775.982
cty47107,"McMinn County, TN",23590.4
cty47099,"Lawrence County, TN",23517.521
cty47141,"Putnam County, TN",23327.131
cty47059,"Greene County, TN",23252.592
cty47053,"Gibson County, TN",23119.848
cty47079,"Henry County, TN",23056.561
cty47045,"Dyer County, TN",22645.834
cty47063,"Hamblen County, TN",22139.242
cty47065,"Hamilton County, TN",21962.801
cty47093,"Knox County, TN",21864.59
cty47047,"Fayette County, TN",21140.57
cty47087,"Jackson County, TN",21014.801
cty47049,"Fentress County, TN",20207.475
cty47067,"Hancock County, TN",
cty47101,"Lewis County, TN",21960.453
cty47133,"Overton County, TN",21436.727
cty47119,"Maury County, TN",21253.361
cty47121,"Meigs County, TN",21124.076
cty47069,"Hardeman County, TN",20918.582
cty47075,"Haywood County, TN",20460.316
cty47083,"Houston County, TN",
cty47091,"Johnson County, TN",19846.217
cty47095,"Lake County, TN",
cty47097,"Lauderdale County, TN",21178.84
cty47113,"Madison County, TN",19604.295
cty47127,"Moore County, TN",
cty47135,"Perry County, TN",
cty48003,"Andrews County, TX",37806.949
cty48047,"Brooks County, TX",34554.82
cty48071,"Chambers County, TX",32549.313
cty48013,"Atascosa County, TX",31850.379
cty48057,"Calhoun County, TX",31100.283
cty48063,"Camp County, TX",31001.574
cty48051,"Burleson County, TX",30934.977
cty48039,"Brazoria County, TX",30783.219
cty48015,"Austin County, TX",30656.324
cty48061,"Cameron County, TX",30572.906
cty48035,"Bosque County, TX",30461.982
cty48069,"Castro County, TX",30349.848
cty48025,"Bee County, TX",30343.844
cty48017,"Bailey County, TX",28970.412
cty48059,"Callahan County, TX",28614.18
cty47161,"Stewart County, TN",28596.771
cty48001,"Anderson County, TX",28430.084
cty48049,"Brown County, TX",28372.902
cty48067,"Cass County, TX",28367.668
cty48055,"Caldwell County, TX",27586.758
cty47181,"Wayne County, TN",27305.76
cty48021,"Bastrop County, TX",27237.199
cty48053,"Burnet County, TX",26920.77
cty47183,"Weakley County, TN",26203.551
cty48005,"Angelina County, TX",25924.762
cty48029,"Bexar County, TX",25807.43
cty48007,"Aransas County, TX",25694.262
cty48037,"Bowie County, TX",25622.215
cty48019,"Bandera County, TX",25260.367
cty47189,"Wilson County, TN",25216.912
cty48041,"Brazos County, TX",25138.176
cty47171,"Unicoi County, TN",25136.717
cty47165,"Sumner County, TN",25081.93
cty47187,"Williamson County, TN",25078.811
cty47159,"Smith County, TN",24982.957
cty47151,"Scott County, TN",24944.09
cty48027,"Bell County, TX",24188.541
cty47153,"Sequatchie County, TN",24012.445
cty47177,"Warren County, TN",23929.412
cty47149,"Rutherford County, TN",23752.061
cty47167,"Tipton County, TN",23482.047
cty47163,"Sullivan County, TN",22542.102
cty47173,"Union County, TN",22182.764
cty47155,"Sevier County, TN",22071.719
cty47037,"Davidson County, TN",20756.172
cty47185,"White County, TN",20687.016
cty47157,"Shelby County, TN",19154.717
cty47169,"Trousdale County, TN",
cty47175,"Van Buren County, TN",
cty47179,"Washington County, TN",21948.131
cty48009,"Archer County, TX",
cty48043,"Brewster County, TX",
cty48073,"Cherokee County, TX",25688.289
cty48075,"Childress County, TX",
cty48131,"Duval County, TX",36502.195
cty48149,"Fayette County, TX",34191.594
cty48165,"Gaines County, TX",34074.816
cty48135,"Ector County, TX",33799.109
cty48179,"Gray County, TX",33359.488
cty48133,"Eastland County, TX",32724.969
cty48111,"Dallam County, TX",32220.646
cty48163,"Frio County, TX",31902.57
cty48199,"Hardin County, TX",31293.34
cty48115,"Dawson County, TX",31240.135
cty48189,"Hale County, TX",31078.547
cty48093,"Comanche County, TX",30968.303
cty48077,"Clay County, TX",30258.039
cty48079,"Cochran County, TX",
cty48193,"Hamilton County, TX",31010.426
cty48097,"Cooke County, TX",30800.691
cty48123,"DeWitt County, TX",30739.455
cty48143,"Erath County, TX",30539.578
cty48161,"Freestone County, TX",29601.586
cty48117,"Deaf Smith County, TX",29584.199
cty48127,"Dimmit County, TX",29236.008
cty48185,"Grimes County, TX",29067.076
cty48153,"Floyd County, TX",28402.658
cty48141,"El Paso County, TX",28166.783
cty48121,"Denton County, TX",28064.02
cty48091,"Comal County, TX",27990.238
cty48139,"Ellis County, TX",27765.533
cty48085,"Collin County, TX",27761.029
cty48089,"Colorado County, TX",27706.449
cty48157,"Fort Bend County, TX",26939.699
cty48083,"Coleman County, TX",26308.725
cty48099,"Coryell County, TX",25992.088
cty48103,"Crane County, TX",
cty48107,"Crosby County, TX",
cty48183,"Gregg County, TX",27735.15
cty48177,"Gonzales County, TX",27670.082
cty48147,"Fannin County, TX",27621.768
cty48167,"Galveston County, TX",24591.289
cty48145,"Falls County, TX",24546.043
cty48187,"Guadalupe County, TX",24514.693
cty48113,"Dallas County, TX",23928.459
cty48159,"Franklin County, TX",
cty48169,"Garza County, TX",
cty48203,"Harrison County, TX",26910.434
cty48201,"Harris County, TX",26712.99
cty48181,"Grayson County, TX",24487.877
cty48171,"Gillespie County, TX",24291.654
cty48195,"Hansford County, TX",
cty48197,"Hardeman County, TX",
cty48207,"Haskell County, TX",
cty48287,"Lee County, TX",36706.113
cty48285,"Lavaca County, TX",35918.348
cty48337,"Montague County, TX",34925.867
cty48249,"Jim Wells County, TX",34308.453
cty48233,"Hutchinson County, TX",34145.789
cty48237,"Jack County, TX",34088.895
cty48335,"Mitchell County, TX",33998.723
cty48227,"Howard County, TX",33071.289
cty48307,"McCulloch County, TX",31309.924
cty48329,"Midland County, TX",31301.857
cty48219,"Hockley County, TX",30869.275
cty48255,"Karnes County, TX",30731.201
cty48323,"Maverick County, TX",30503.461
cty48291,"Liberty County, TX",30339.563
cty48253,"Jones County, TX",30263.275
cty48315,"Marion County, TX",30154.984
cty48221,"Hood County, TX",30064.996
cty48251,"Johnson County, TX",30060.982
cty48331,"Milam County, TX",29935.383
cty48259,"Kendall County, TX",29930.895
cty48215,"Hidalgo County, TX",29590.506
cty48273,"Kleberg County, TX",29389.971
cty48321,"Matagorda County, TX",29218.662
cty48281,"Lampasas County, TX",29159.602
cty48279,"Lamb County, TX",29073.383
cty48325,"Medina County, TX",28543.031
cty48241,"Jasper County, TX",28117.791
cty48217,"Hill County, TX",28108.332
cty48239,"Jackson County, TX",28028.488
cty48339,"Montgomery County, TX",27807.959
cty48225,"Houston County, TX",27049.725
cty48299,"Llano County, TX",27017.109
cty48223,"Hopkins County, TX",26732.115
cty48265,"Kerr County, TX",26342.125
cty48213,"Henderson County, TX",26272.234
cty48293,"Limestone County, TX",25260.877
cty48303,"Lubbock County, TX",24900.947
cty48245,"Jefferson County, TX",24818.123
cty48209,"Hays County, TX",24777.984
cty48257,"Kaufman County, TX",24689.611
cty48231,"Hunt County, TX",23167.896
cty48247,"Jim Hogg County, TX",
cty48267,"Kimble County, TX",
cty48309,"McLennan County, TX",22954.203
cty48277,"Lamar County, TX",22128.223
cty48283,"La Salle County, TX",
cty48289,"Leon County, TX",
cty48297,"Live Oak County, TX",
cty48305,"Lynn County, TX",
cty48313,"Madison County, TX",
cty49013,"Duchesne County, UT",44316.797
cty49047,"Uintah County, UT",43776.152
cty48495,"Winkler County, TX",41946.316
cty48377,"Presidio County, TX",38533.629
cty48357,"Ochiltree County, TX",38016.047
cty48475,"Ward County, TX",37814.434
cty48371,"Pecos County, TX",37401.109
cty48501,"Yoakum County, TX",36172.449
cty49027,"Millard County, UT",35811.973
cty48415,"Scurry County, TX",35587.488
cty48497,"Wise County, TX",35390.027
cty49007,"Carbon County, UT",35097.402
cty49023,"Juab County, UT",34472.219
cty49043,"Summit County, UT",34431.688
cty49041,"Sevier County, UT",33971.145
cty49003,"Box Elder County, UT",33214.668
cty48389,"Reeves County, TX",33062.602
cty48503,"Young County, TX",32947.262
cty50015,"Lamoille County, VT",32855.43
cty49005,"Cache County, UT",32688.557
cty48341,"Moore County, TX",32239.211
cty48351,"Newton County, TX",32224.371
cty49021,"Iron County, UT",32059.121
cty49011,"Davis County, UT",32055.213
cty48365,"Panola County, TX",31977.123
cty50019,"Orleans County, VT",31632
cty50005,"Caledonia County, VT",31534.643
cty49045,"Tooele County, UT",31449.846
cty48387,"Red River County, TX",31432.01
cty48457,"Tyler County, TX",31168.563
cty49053,"Washington County, UT",31114.797
cty49051,"Wasatch County, UT",31071.807
cty49039,"Sanpete County, UT",30909.184
cty49049,"Utah County, UT",30876.928
cty48489,"Willacy County, TX",30745.172
cty48369,"Parmer County, TX",30634.646
cty48401,"Rusk County, TX",30580.699
cty48363,"Palo Pinto County, TX",30525.809
cty48399,"Runnels County, TX",30458.404
cty48409,"San Patricio County, TX",30384.32
cty49035,"Salt Lake County, UT",30239.883
cty48505,"Zapata County, TX",30201.346
cty49057,"Weber County, UT",30160.814
cty48437,"Swisher County, TX",30097.023
cty50001,"Addison County, VT",30051.518
cty48493,"Wilson County, TX",29954.389
cty48445,"Terry County, TX",29732.078
cty48455,"Trinity County, TX",29665
cty48353,"Nolan County, TX",29582.258
cty48467,"Van Zandt County, TX",29571.846
cty48473,"Waller County, TX",29549.58
cty48367,"Parker County, TX",29371.484
cty50027,"Windsor County, VT",29341.926
cty50023,"Washington County, VT",29308.4
cty48465,"Val Verde County, TX",29295.059
cty50017,"Orange County, VT",29152.898
cty50011,"Franklin County, VT",29096.467
cty48427,"Starr County, TX",29052.879
cty48343,"Morris County, TX",29007.395
cty50021,"Rutland County, VT",28888.342
cty48381,"Randall County, TX",28697.906
cty48419,"Shelby County, TX",28649.24
cty50003,"Bennington County, VT",28635.152
cty48479,"Webb County, TX",28518.438
cty48449,"Titus County, TX",28517.906
cty48397,"Rockwall County, TX",28327.561
cty48469,"Victoria County, TX",28312.467
cty50007,"Chittenden County, VT",28208.865
cty48429,"Stephens County, TX",28141.605
cty48407,"San Jacinto County, TX",28108.965
cty48499,"Wood County, TX",28077.836
cty48373,"Polk County, TX",28012.02
cty48361,"Orange County, TX",27634.137
cty48459,"Upshur County, TX",27468.223
cty48491,"Williamson County, TX",27451.113
cty48507,"Zavala County, TX",27364.867
cty48355,"Nueces County, TX",27339.6
cty48441,"Taylor County, TX",27220.891
cty48481,"Wharton County, TX",27128.83
cty48463,"Uvalde County, TX",26833.164
cty48487,"Wilbarger County, TX",26395.377
cty48485,"Wichita County, TX",26293.205
cty48439,"Tarrant County, TX",25763.459
cty48423,"Smith County, TX",25551.096
cty48451,"Tom Green County, TX",25392.262
cty48347,"Nacogdoches County, TX",25323.98
cty48349,"Navarro County, TX",25307.229
cty48477,"Washington County, TX",25201.361
cty48471,"Walker County, TX",24567.912
cty48375,"Potter County, TX",24222.975
cty48395,"Robertson County, TX",23393.168
cty48379,"Rains County, TX",22900.176
cty48383,"Reagan County, TX",
cty48391,"Refugio County, TX",
cty48403,"Sabine County, TX",
cty48405,"San Augustine County, TX",
cty48411,"San Saba County, TX",
cty49019,"Grand County, UT",
cty49025,"Kane County, UT",
cty49037,"San Juan County, UT",
cty51107,"Loudoun County, VA",33438.879
cty51051,"Dickenson County, VA",33409.98
cty51059,"Fairfax County, VA",32844.227
cty51027,"Buchanan County, VA",32840.656
cty51013,"Arlington County, VA",31892.652
cty51069,"Frederick County, VA",30244.412
cty51085,"Hanover County, VA",30128.715
cty51015,"Augusta County, VA",29809.166
cty51043,"Clarke County, VA",29702.48
cty51011,"Appomattox County, VA",29423.35
cty51005,"Alleghany County, VA",28942.27
cty51063,"Floyd County, VA",28800.803
cty51061,"Fauquier County, VA",28783.264
cty51019,"Bedford County, VA",28546.359
cty51099,"King George County, VA",28366.396
cty51023,"Botetourt County, VA",28348.18
cty51041,"Chesterfield County, VA",27569.16
cty51113,"Madison County, VA",27328.268
cty51031,"Campbell County, VA",27159.217
cty51007,"Amelia County, VA",27082.555
cty51073,"Gloucester County, VA",26945.301
cty51065,"Fluvanna County, VA",26730.361
cty51003,"Albemarle County, VA",26073.855
cty51071,"Giles County, VA",25823.697
cty51067,"Franklin County, VA",25805.166
cty51095,"James City County, VA",25718.773
cty51047,"Culpeper County, VA",25468.57
cty51009,"Amherst County, VA",25286.598
cty51025,"Brunswick County, VA",25219.281
cty51121,"Montgomery County, VA",25129.479
cty51087,"Henrico County, VA",24807.012
cty51075,"Goochland County, VA",24751.967
cty51105,"Lee County, VA",24629.318
cty51049,"Cumberland County, VA",24501.455
cty51079,"Greene County, VA",24481.105
cty51109,"Louisa County, VA",24470.871
cty51053,"Dinwiddie County, VA",24437.428
cty51033,"Caroline County, VA",24229.086
cty51001,"Accomack County, VA",24217.463
cty51093,"Isle of Wight County, VA",23835.107
cty51029,"Buckingham County, VA",23297.133
cty51077,"Grayson County, VA",22371.523
cty51035,"Carroll County, VA",21453.803
cty51036,"Charles City County, VA",
cty51111,"Lunenburg County, VA",22740.633
cty51083,"Halifax County, VA",21843.986
cty51089,"Henry County, VA",21452.506
cty51081,"Greensville County, VA",20185.564
cty51101,"King William County, VA",
cty51117,"Mecklenburg County, VA",21234.305
cty51119,"Middlesex County, VA",
cty51600,"Fairfax city, VA",34342.469
cty51127,"New Kent County, VA",33291.18
cty51570,"Colonial Heights city, VA",32099.447
cty51169,"Scott County, VA",30483.641
cty51187,"Warren County, VA",30388.613
cty51171,"Shenandoah County, VA",30355.949
cty51179,"Stafford County, VA",30044.438
cty51165,"Rockingham County, VA",29311.039
cty51163,"Rockbridge County, VA",29221.949
cty51153,"Prince William County, VA",29094.813
cty51167,"Russell County, VA",28789.146
cty51177,"Spotsylvania County, VA",28654.498
cty51161,"Roanoke County, VA",28561.889
cty51185,"Tazewell County, VA",28238.789
cty51510,"Alexandria city, VA",28197.633
cty51139,"Page County, VA",28154.121
cty51660,"Harrisonburg city, VA",28099.58
cty51199,"York County, VA",28071.936
cty51145,"Powhatan County, VA",28071.672
cty51193,"Westmoreland County, VA",27552.814
cty51195,"Wise County, VA",27505.258
cty51143,"Pittsylvania County, VA",26045.438
cty51149,"Prince George County, VA",25661.938
cty51137,"Orange County, VA",25626.602
cty51197,"Wythe County, VA",25595.631
cty51520,"Bristol city, VA",25506.227
cty51141,"Patrick County, VA",25247.771
cty51173,"Smyth County, VA",25164.561
cty51670,"Hopewell city, VA",24825.537
cty51135,"Nottoway County, VA",24780.896
cty51650,"Hampton city, VA",24418.25
cty51550,"Chesapeake city, VA",24336.648
cty51183,"Sussex County, VA",23987.133
cty51155,"Pulaski County, VA",23960.666
cty51147,"Prince Edward County, VA",22612.092
cty51125,"Nelson County, VA",20984.85
cty51131,"Northampton County, VA",
cty51159,"Richmond County, VA",
cty51175,"Southampton County, VA",22631.75
cty51181,"Surry County, VA",
cty51630,"Fredericksburg city, VA",24281.471
cty51191,"Washington County, VA",23827.404
cty51515,,
cty51530,"Buena Vista city, VA",
cty51540,"Charlottesville city, VA",21260.852
cty51580,"Covington city, VA",
cty51620,"Franklin city, VA",24269.672
cty51680,"Lynchburg city, VA",20462.65
cty51595,"Emporia city, VA",20125.791
cty51590,"Danville city, VA",19529.484
cty51640,"Galax city, VA",
cty51735,"Poquoson city, VA",33869.82
cty53047,"Okanogan County, WA",33214.531
cty53041,"Lewis County, WA",30645.75
cty51683,"Manassas city, VA",30430.057
cty53021,"Franklin County, WA",30162.309
cty53065,"Stevens County, WA",29986.002
cty53001,"Adams County, WA",29931.094
cty53075,"Whitman County, WA",29871.086
cty53009,"Clallam County, WA",29829.998
cty53061,"Snohomish County, WA",29612.777
cty53073,"Whatcom County, WA",29579.881
cty53039,"Klickitat County, WA",29466.709
cty53005,"Benton County, WA",29354.758
cty53037,"Kittitas County, WA",29322.869
cty53029,"Island County, WA",29173.744
cty53025,"Grant County, WA",29093.723
cty53033,"King County, WA",29073.535
cty51685,"Manassas Park city, VA",28663.9
cty53031,"Jefferson County, WA",28660.383
cty53071,"Walla Walla County, WA",28636.188
cty53017,"Douglas County, WA",28600.951
cty53007,"Chelan County, WA",28599.512
cty53011,"Clark County, WA",28342.563
cty53027,"Grays Harbor County, WA",28241.781
cty53057,"Skagit County, WA",28217.973
cty53049,"Pacific County, WA",28068.834
cty53067,"Thurston County, WA",27868.65
cty53035,"Kitsap County, WA",27723.291
cty51840,"Winchester city, VA",27552.324
cty53003,"Asotin County, WA",27463.787
cty53053,"Pierce County, WA",27373.648
cty51790,"Staunton city, VA",27203.287
cty53063,"Spokane County, WA",26779.184
cty53051,"Pend Oreille County, WA",26724.965
cty51810,"Virginia Beach city, VA",26459.746
cty53015,"Cowlitz County, WA",25549.734
cty53045,"Mason County, WA",24565.141
cty51775,"Salem city, VA",24513.527
cty51820,"Waynesboro city, VA",24041.945
cty51700,"Newport News city, VA",23263.229
cty51710,"Norfolk city, VA",21685.207
cty51740,"Portsmouth city, VA",21119.861
cty51800,"Suffolk city, VA",20959.824
cty51770,"Roanoke city, VA",20796.105
cty51690,"Martinsville city, VA",18398.051
cty51760,"Richmond city, VA",17539.393
cty51730,"Petersburg city, VA",17134.465
cty51750,"Radford city, VA",
cty51830,"Williamsburg city, VA",
cty53055,"San Juan County, WA",
cty53059,"Skamania County, WA",
cty54087,"Roane County, WV",31794.803
cty54005,"Boone County, WV",31152.807
cty54059,"Mingo County, WV",30833.209
cty54067,"Nicholas County, WV",30568.512
cty54019,"Fayette County, WV",30148.631
cty54001,"Barbour County, WV",29978.361
cty54077,"Preston County, WV",29907.025
cty54097,"Upshur County, WV",29800.643
cty54057,"Mineral County, WV",29752.309
cty54085,"Ritchie County, WV",29706.172
cty54027,"Hampshire County, WV",29705.34
cty54043,"Lincoln County, WV",29602.74
cty54041,"Lewis County, WV",29386.615
cty54045,"Logan County, WV",28733.006
cty54007,"Braxton County, WV",28623.756
cty54081,"Raleigh County, WV",28574.857
cty54053,"Mason County, WV",28425.859
cty54079,"Putnam County, WV",27385.994
cty54063,"Monroe County, WV",27377.078
cty53077,"Yakima County, WA",27315.697
cty54037,"Jefferson County, WV",27084.021
cty54023,"Grant County, WV",26867.082
cty54025,"Greenbrier County, WV",26698.391
cty54047,"McDowell County, WV",26690.709
cty54003,"Berkeley County, WV",26589.381
cty54099,"Wayne County, WV",25717.605
cty54009,"Brooke County, WV",25671.045
cty54011,"Cabell County, WV",24106.578
cty54013,"Calhoun County, WV",
cty54015,"Clay County, WV",
cty54017,"Doddridge County, WV",
cty54021,"Gilmer County, WV",
cty54049,"Marion County, WV",26690.059
cty54083,"Randolph County, WV",26573.209
cty54051,"Marshall County, WV",26554.057
cty54091,"Taylor County, WV",26427.27
cty54061,"Monongalia County, WV",25888.117
cty54055,"Mercer County, WV",25836.283
cty54035,"Jackson County, WV",25505.25
cty54031,"Hardy County, WV",25371.156
cty54029,"Hancock County, WV",25105.838
cty54033,"Harrison County, WV",25096.535
cty54089,"Summers County, WV",24844.564
cty54069,"Ohio County, WV",24269.402
cty54095,"Tyler County, WV",23529.104
cty54039,"Kanawha County, WV",23214.418
cty54065,"Morgan County, WV",
cty54071,"Pendleton County, WV",
cty54073,"Pleasants County, WV",
cty54075,"Pocahontas County, WV",
cty54093,"Tucker County, WV",
cty55015,"Calumet County, WI",33738.793
cty54101,"Webster County, WV",30755.646
cty54103,"Wetzel County, WV",29971.281
cty54105,"Wirt County, WV",
cty55093,"Pierce County, WI",35231.539
cty55047,"Green Lake County, WI",34743.008
cty55061,"Kewaunee County, WI",34292.98
cty55065,"Lafayette County, WI",34095.871
cty55019,"Clark County, WI",33431.813
cty54109,"Wyoming County, WV",33414.383
cty55027,"Dodge County, WI",33226.789
cty55023,"Crawford County, WI",33196.66
cty55029,"Door County, WI",33101.594
cty55095,"Polk County, WI",32716.813
cty55049,"Iowa County, WI",32672.818
cty55043,"Grant County, WI",32641.334
cty55071,"Manitowoc County, WI",32360.486
cty55085,"Oneida County, WI",32320.723
cty55011,"Buffalo County, WI",31954.996
cty55039,"Fond du Lac County, WI",31874.998
cty55013,"Burnett County, WI",31722.563
cty55089,"Ozaukee County, WI",31491.867
cty55017,"Chippewa County, WI",31310.322
cty55087,"Outagamie County, WI",31138.813
cty55003,"Ashland County, WI",30903.107
cty55073,"Marathon County, WI",30733.477
cty55075,"Marinette County, WI",30718.668
cty55021,"Columbia County, WI",30701.445
cty55005,"Barron County, WI",30484.561
cty55055,"Jefferson County, WI",30334.744
cty55067,"Langlade County, WI",30299.537
cty55083,"Oconto County, WI",30265.689
cty55069,"Lincoln County, WI",29907.912
cty55009,"Brown County, WI",29740.305
cty55035,"Eau Claire County, WI",29652.201
cty55045,"Green County, WI",29613.412
cty55057,"Juneau County, WI",29580.678
cty55033,"Dunn County, WI",29568.801
cty55077,"Marquette County, WI",29460.092
cty55001,"Adams County, WI",29127.238
cty55081,"Monroe County, WI",28627.705
cty55053,"Jackson County, WI",28557.557
cty55007,"Bayfield County, WI",28359.092
cty55063,"La Crosse County, WI",28250.928
cty55025,"Dane County, WI",27474.439
cty55031,"Douglas County, WI",26396.09
cty55059,"Kenosha County, WI",24911.898
cty55079,"Milwaukee County, WI",22880.629
cty54107,"Wood County, WV",22681.068
cty55041,"Forest County, WI",
cty55091,"Pepin County, WI",
cty56005,"Campbell County, WY",41775.078
cty56009,"Converse County, WY",40606.574
cty56015,"Goshen County, WY",39061.008
cty56003,"Big Horn County, WY",36594.406
cty56013,"Fremont County, WY",36147.086
cty56025,"Natrona County, WY",35814.262
cty56037,"Sweetwater County, WY",35729.867
cty56041,"Uinta County, WY",35645.703
cty56033,"Sheridan County, WY",35431.785
cty55119,"Taylor County, WI",34723.465
cty55109,"St. Croix County, WI",34479.242
cty55131,"Washington County, WI",34023.824
cty56029,"Park County, WY",33324.449
cty56007,"Carbon County, WY",32389.373
cty55099,"Price County, WI",32280.176
cty55115,"Shawano County, WI",31950.932
cty55123,"Vernon County, WI",31663.74
cty55097,"Portage County, WI",31524.059
cty55133,"Waukesha County, WI",31335.184
cty55135,"Waupaca County, WI",31000.773
cty55121,"Trempealeau County, WI",30866.662
cty55117,"Sheboygan County, WI",30795.32
cty56021,"Laramie County, WY",30722.271
cty55137,"Waushara County, WI",30689.289
cty55103,"Richland County, WI",30156.092
cty56001,"Albany County, WY",30143.611
cty55107,"Rusk County, WI",30143.371
cty55127,"Walworth County, WI",29991.201
cty55111,"Sauk County, WI",29972.467
cty55139,"Winnebago County, WI",29822.711
cty55113,"Sawyer County, WI",29792.031
cty55141,"Wood County, WI",29653.732
cty55125,"Vilas County, WI",27844.857
cty55129,"Washburn County, WI",27705.814
cty55105,"Rock County, WI",26107.215
cty50025,"Windham County, VT",25937.018
cty55101,"Racine County, WI",25647.906
cty36005,"Bronx County, NY",25223.387
cty34001,"Atlantic County, NJ",25057.648
cty48453,"Travis County, TX",23096.434
cty56017,"Hot Springs County, WY",
cty56019,"Johnson County, WY",
cty56023,"Lincoln County, WY",
cty56031,"Platte County, WY",
cty56043,"Washakie County, WY",
cty56045,"Weston County, WY",
cty72003,"Aguada Municipio, PR",
cty72021,"Bayamon Municipio, PR",
cty72127,"San Juan Municipio, PR",16252.286
cty02220,"Sitka City and Borough, AK",
cty08019,"Clear Creek County, CO",
cty08097,"Pitkin County, CO",
cty08103,"Rio Blanco County, CO",
cty08107,"Routt County, CO",
cty17155,"Putnam County, IL",
cty17175,"Stark County, IL",
cty25007,"Dukes County, MA",
cty25019,"Nantucket County, MA",
cty26003,"Alger County, MI",
cty27051,"Grant County, MN",
cty31059,"Fillmore County, NE",
cty32015,"Lander County, NV",
cty38055,"McLean County, ND",
cty38057,"Mercer County, ND",
cty38067,"Pembina County, ND",
cty38073,"Ransom County, ND",
cty49029,"Morgan County, UT",
cty50013,"Grand Isle County, VT",
cty51157,"Rappahannock County, VA",
cty51610,"Falls Church city, VA",
cty56039,"Teton County, WY",
cty46071,"Jackson County, SD",
cty46137,"Ziebach County, SD",
cty46031,"Corson County, SD",
cty46007,"Bennett County, SD",
cty02070,"Dillingham Census Area, AK",
cty02158,"Kusilvak Census Area, AK",
cty30073,"Pondera County, MT",
cty38005,"Benson County, ND",
cty30005,"Blaine County, MT",
cty38085,"Sioux County, ND",
cty38053,"McKenzie County, ND",
cty46102,"Oglala Lakota County, SD",
cty02164,"Lake and Peninsula Borough, AK",
cty46041,"Dewey County, SD",
cty27087,"Mahnomen County, MN",
cty46017,"Buffalo County, SD",
cty46085,"Lyman County, SD",
cty38061,"Mountrail County, ND",
cty55078,"Menominee County, WI",
cty02290,"Yukon-Koyukuk Census Area, AK",
cty02180,"Nome Census Area, AK",
cty02013,"Aleutians East Borough, AK",
cty53019,"Ferry County, WA",
cty02261,"Valdez-Cordova Census Area, AK",
cty02198,"Prince of Wales-Hyder Census Area, AK",
cty02185,"North Slope Borough, AK",
cty48269,"King County, TX",
cty20105,"Lincoln County, KS",
cty40053,"Grant County, OK",
cty30079,"Prairie County, MT",
cty72025,"Caguas Municipio, PR",
cty51017,"Bath County, VA",
cty40057,"Harmon County, OK",
cty49009,"Daggett County, UT",
cty20195,"Trego County, KS",
cty20081,"Haskell County, KS",
cty38103,"Wells County, ND",
cty40007,"Beaver County, OK",
cty40025,"Cimarron County, OK",
cty48385,"Real County, TX",
cty53023,"Garfield County, WA",
cty41021,"Gilliam County, OR",
cty46105,"Perkins County, SD",
cty72133,"Santa Isabel Municipio, PR",
cty72035,"Cayey Municipio, PR",
cty48461,"Upton County, TX",
cty13265,"Taliaferro County, GA",
cty48125,"Dickens County, TX",
cty05013,"Calhoun County, AR",
cty20179,"Sheridan County, KS",
cty46107,"Potter County, SD",
cty06091,"Sierra County, CA",
cty38019,"Cavalier County, ND",
cty16013,"Blaine County, ID",
cty72054,"Florida Municipio, PR",
cty38045,"LaMoure County, ND",
cty08023,"Costilla County, CO",
cty31129,"Nuckolls County, NE",
