cty,Name,Individual_income_For_Children_Born_in_1978_rP_gF_p100
cty30053,"Lincoln County, MT",
cty30063,"Missoula County, MT",32792.914
cty30065,"Musselshell County, MT",
cty30067,"Park County, MT",
cty30077,"Powell County, MT",
cty30081,"Ravalli County, MT",33657.262
cty30083,"Richland County, MT",
cty30085,"Roosevelt County, MT",
cty30087,"Rosebud County, MT",
cty30089,"Sanders County, MT",
cty31081,"Hamilton County, NE",41948.129
cty31067,"Gage County, NE",40106.242
cty30093,"Silver Bow County, MT",37951.605
cty30101,"Toole County, MT",
cty30105,"Valley County, MT",
cty31145,"Red Willow County, NE",46274.395
cty31131,"Otoe County, NE",42917.633
cty31047,"Dawson County, NE",40571.879
cty31055,"Douglas County, NE",39894.23
cty31079,"Hall County, NE",39817.563
cty31141,"Platte County, NE",39621.043
cty31053,"Dodge County, NE",39509.145
cty31043,"Dakota County, NE",38302.801
cty31119,"Madison County, NE",37837.559
cty31109,"Lancaster County, NE",36870.707
cty31019,"Buffalo County, NE",36276.363
cty31001,"Adams County, NE",34055.684
cty31111,"Lincoln County, NE",33896.754
cty30111,"Yellowstone County, MT",33319.602
cty31003,"Antelope County, NE",
cty31011,"Boone County, NE",
cty31013,"Box Butte County, NE",32331.057
cty31021,"Burt County, NE",
cty31023,"Butler County, NE",
cty31025,"Cass County, NE",34259.832
cty31027,"Cedar County, NE",
cty31031,"Cherry County, NE",
cty31033,"Cheyenne County, NE",
cty31035,"Clay County, NE",
cty31037,"Colfax County, NE",
cty31039,"Cuming County, NE",
cty31041,"Custer County, NE",
cty31045,"Dawes County, NE",
cty31089,"Holt County, NE",
cty31093,"Howard County, NE",
cty31095,"Jefferson County, NE",
cty31099,"Kearney County, NE",
cty31101,"Keith County, NE",
cty31107,"Knox County, NE",
cty31121,"Merrick County, NE",
cty31127,"Nemaha County, NE",
cty31137,"Phelps County, NE",
cty31139,"Pierce County, NE",
cty31147,"Richardson County, NE",
cty31151,"Saline County, NE",46065.441
cty34031,"Passaic County, NJ",45286.516
cty34003,"Bergen County, NJ",44556.832
cty34027,"Morris County, NJ",44445.77
cty34023,"Middlesex County, NJ",44023.578
cty34013,"Essex County, NJ",43858.262
cty34017,"Hudson County, NJ",43838.254
cty34019,"Hunterdon County, NJ",42364.309
cty34007,"Camden County, NJ",42166.477
cty34015,"Gloucester County, NJ",41945.578
cty34005,"Burlington County, NJ",41296.109
cty31177,"Washington County, NE",41230.137
cty31155,"Saunders County, NE",40929.465
cty33019,"Sullivan County, NH",40239.645
cty31185,"York County, NE",40177.801
cty31159,"Seward County, NE",38801.305
cty31153,"Sarpy County, NE",38433.645
cty32005,"Douglas County, NV",37107.105
cty31157,"Scotts Bluff County, NE",36217.52
cty31161,"Sheridan County, NE",
cty31167,"Stanton County, NE",
cty31169,"Thayer County, NE",
cty31173,"Thurston County, NE",
cty31179,"Wayne County, NE",
cty34025,"Monmouth County, NJ",44405.371
cty34035,"Somerset County, NJ",42794.098
cty34021,"Mercer County, NJ",42599.707
cty34029,"Ocean County, NJ",41982.832
cty33007,"Coos County, NH",41398.469
cty34033,"Salem County, NJ",40994.82
cty34009,"Cape May County, NJ",40801.086
cty33011,"Hillsborough County, NH",40670.676
cty34001,"Atlantic County, NJ",40597.012
cty34011,"Cumberland County, NJ",40242.543
cty33001,"Belknap County, NH",39864.18
cty33015,"Rockingham County, NH",39112.875
cty33013,"Merrimack County, NH",38799.922
cty33017,"Strafford County, NH",38074.223
cty33005,"Cheshire County, NH",37477.891
cty33009,"Grafton County, NH",36971.77
cty32510,"Carson City, NV",36795.246
cty33003,"Carroll County, NH",36612.664
cty32031,"Washoe County, NV",35651.863
cty32019,"Lyon County, NV",35413.789
cty32013,"Humboldt County, NV",34050.98
cty32003,"Clark County, NV",32790.691
cty32001,"Churchill County, NV",31926.822
cty32007,"Elko County, NV",29675.396
cty32023,"Nye County, NV",23775.18
cty32033,"White Pine County, NV",
cty36035,"Fulton County, NY",44292.613
cty34039,"Union County, NJ",43792.703
cty34041,"Warren County, NJ",43617.016
cty36021,"Columbia County, NY",43310.5
cty34037,"Sussex County, NJ",42757.203
cty36015,"Chemung County, NY",42580.887
cty36001,"Albany County, NY",41304.25
cty36013,"Chautauqua County, NY",40922.215
cty36003,"Allegany County, NY",40898.168
cty36007,"Broome County, NY",40889.773
cty36031,"Essex County, NY",40859.551
cty36009,"Cattaraugus County, NY",40665.797
cty36027,"Dutchess County, NY",40580.02
cty36017,"Chenango County, NY",40061.152
cty36011,"Cayuga County, NY",39926.27
cty36005,"Bronx County, NY",39723.008
cty36019,"Clinton County, NY",39711.363
cty36023,"Cortland County, NY",38027.996
cty35006,"Cibola County, NM",35808.168
cty35049,"Santa Fe County, NM",35502.773
cty35009,"Curry County, NM",34849.719
cty35025,"Lea County, NM",34835.137
cty35001,"Bernalillo County, NM",34771.027
cty35005,"Chaves County, NM",34686.332
cty35007,"Colfax County, NM",
cty36037,"Genesee County, NY",40217.211
cty36039,"Greene County, NY",38173.141
cty35028,"Los Alamos County, NM",33949.352
cty35015,"Eddy County, NM",33115.504
cty35035,"Otero County, NM",33034.141
cty35061,"Valencia County, NM",31309.793
cty35013,"Do±íáüna County, NM",30340.072
cty35031,"McKinley County, NM",30150.328
cty35017,"Grant County, NM",29316.07
cty35023,"Hidalgo County, NM",
cty35027,"Lincoln County, NM",
cty35029,"Luna County, NM",
cty35037,"Quay County, NM",
cty35039,"Rio Arriba County, NM",
cty35045,"San Juan County, NM",29068.119
cty35043,"Sandoval County, NM",27790.76
cty35041,"Roosevelt County, NM",27088.766
cty35047,"San Miguel County, NM",
cty35051,"Sierra County, NM",
cty35053,"Socorro County, NM",
cty35055,"Taos County, NM",
cty35057,"Torrance County, NM",
cty35059,"Union County, NM",
cty36087,"Rockland County, NY",45712.52
cty36059,"Nassau County, NY",45631.047
cty36079,"Putnam County, NY",45184.039
cty46005,"Beadle County, SD",44245.688
cty39157,"Tuscarawas County, OH",44236.43
cty36119,"Westchester County, NY",43827.125
cty36053,"Madison County, NY",43779.254
cty36085,"Richmond County, NY",43645.902
cty36093,"Schenectady County, NY",43376.117
cty36103,"Suffolk County, NY",43233.781
cty36065,"Oneida County, NY",43191.012
cty36083,"Rensselaer County, NY",43110.988
cty36071,"Orange County, NY",43094.477
cty36049,"Lewis County, NY",42808.453
cty39127,"Perry County, OH",42727.402
cty36113,"Warren County, NY",41916.004
cty39175,"Wyandot County, OH",41776.941
cty36095,"Schoharie County, NY",41633.063
cty36091,"Saratoga County, NY",41477.086
cty36107,"Tioga County, NY",41289.648
cty36067,"Onondaga County, NY",41064.051
cty37003,"Alexander County, NC",41006.254
cty36081,"Queens County, NY",40650.93
cty39147,"Seneca County, OH",40625.516
cty36075,"Oswego County, NY",40532.145
cty36045,"Jefferson County, NY",40232.398
cty37001,"Alamance County, NC",40212.848
cty36111,"Ulster County, NY",40194.918
cty36105,"Sullivan County, NY",40155.672
cty39129,"Pickaway County, OH",39998.227
cty39107,"Mercer County, OH",39850.125
cty39137,"Putnam County, OH",39791.133
cty39151,"Stark County, OH",39644.813
cty39149,"Shelby County, OH",39457.434
cty36089,"St. Lawrence County, NY",39386.398
cty39173,"Wood County, OH",39381.969
cty36121,"Wyoming County, NY",39292.824
cty39155,"Trumbull County, OH",39220.723
cty36055,"Monroe County, NY",39136.25
cty39119,"Muskingum County, OH",39133.82
cty36099,"Seneca County, NY",39129.215
cty36063,"Niagara County, NY",39055.809
cty39153,"Summit County, OH",39054.855
cty36047,"Kings County, NY",39034.813
cty36051,"Livingston County, NY",38924.824
cty39161,"Van Wert County, OH",38912.777
cty36057,"Montgomery County, NY",38697.227
cty40013,"Bryan County, OK",38466.637
cty36101,"Steuben County, NY",38394.777
cty37013,"Beaufort County, NC",38383.055
cty36043,"Herkimer County, NY",38331.641
cty39165,"Warren County, OH",38322.672
cty36115,"Washington County, NY",38305.266
cty39143,"Sandusky County, OH",38285.852
cty39141,"Ross County, OH",38260.703
cty36109,"Tompkins County, NY",38221.922
cty39117,"Morrow County, OH",38218.074
cty39139,"Richland County, OH",38107.582
cty39171,"Williams County, OH",38012.063
cty36069,"Ontario County, NY",37993.32
cty36061,"New York County, NY",37898.668
cty36073,"Orleans County, NY",37813.816
cty36077,"Otsego County, NY",37658.844
cty39123,"Ottawa County, OH",37331.566
cty36117,"Wayne County, NY",37066.727
cty39113,"Montgomery County, OH",36948.258
cty39133,"Portage County, OH",36606.496
cty39125,"Paulding County, OH",36527.727
cty39169,"Wayne County, OH",36401.648
cty36123,"Yates County, NY",36364.93
cty39109,"Miami County, OH",36050.41
cty39159,"Union County, OH",36012.723
cty39167,"Washington County, OH",34681.969
cty39105,"Meigs County, OH",32158.828
cty36097,"Schuyler County, NY",31331.131
cty37005,"Alleghany County, NC",
cty37007,"Anson County, NC",
cty37009,"Ashe County, NC",
cty37011,"Avery County, NC",
cty37015,"Bertie County, NC",
cty37017,"Bladen County, NC",
cty37061,"Duplin County, NC",45028.449
cty37059,"Davie County, NC",41815.371
cty37053,"Currituck County, NC",41291.32
cty37083,"Halifax County, NC",41198.727
cty37105,"Lee County, NC",40573.879
cty37097,"Iredell County, NC",40207.227
cty37045,"Cleveland County, NC",40181.777
cty37027,"Caldwell County, NC",40072.793
cty37065,"Edgecombe County, NC",39965.422
cty37035,"Catawba County, NC",39759.133
cty37125,"Moore County, NC",39596.379
cty37127,"Nash County, NC",39329.523
cty37107,"Lenoir County, NC",39057.813
cty37025,"Cabarrus County, NC",39052.43
cty37069,"Franklin County, NC",39051.648
cty37077,"Granville County, NC",38966.125
cty37037,"Chatham County, NC",38866.977
cty37101,"Johnston County, NC",38799.277
cty37119,"Mecklenburg County, NC",38775.898
cty37109,"Lincoln County, NC",38634.953
cty37057,"Davidson County, NC",38537.176
cty37071,"Gaston County, NC",38356.594
cty37063,"Durham County, NC",38233.109
cty37089,"Henderson County, NC",38130.145
cty37081,"Guilford County, NC",38047.594
cty37067,"Forsyth County, NC",37914.426
cty37031,"Carteret County, NC",36887.969
cty37051,"Cumberland County, NC",36603.133
cty37019,"Brunswick County, NC",36561.883
cty37021,"Buncombe County, NC",36526.574
cty37049,"Craven County, NC",35610.797
cty37023,"Burke County, NC",34911.414
cty37029,"Camden County, NC",
cty37033,"Caswell County, NC",
cty37039,"Cherokee County, NC",
cty37041,"Chowan County, NC",
cty37043,"Clay County, NC",
cty37087,"Haywood County, NC",37710.195
cty37117,"Martin County, NC",36057.273
cty37085,"Harnett County, NC",34549.938
cty37047,"Columbus County, NC",33487.305
cty37055,"Dare County, NC",30812.756
cty37079,"Greene County, NC",
cty37091,"Hertford County, NC",
cty37093,"Hoke County, NC",27793.514
cty37099,"Jackson County, NC",
cty37103,"Jones County, NC",
cty37111,"McDowell County, NC",37705.984
cty37113,"Macon County, NC",33935.273
cty37115,"Madison County, NC",
cty37121,"Mitchell County, NC",
cty37123,"Montgomery County, NC",
cty37129,"New Hanover County, NC",36220.129
cty37131,"Northampton County, NC",
cty38105,"Williams County, ND",45928.816
cty37171,"Surry County, NC",43771.813
cty37167,"Stanly County, NC",42809.266
cty37197,"Yadkin County, NC",42740.371
cty38093,"Stutsman County, ND",42160.316
cty37153,"Richmond County, NC",41891.543
cty37193,"Wilkes County, NC",41747.5
cty37195,"Wilson County, NC",40472.117
cty38077,"Richland County, ND",40399.992
cty38017,"Cass County, ND",39938.039
cty37157,"Rockingham County, NC",39931.121
cty37163,"Sampson County, NC",39666.453
cty38101,"Ward County, ND",39508.73
cty37191,"Wayne County, NC",38971.949
cty37133,"Onslow County, NC",35307.387
cty37135,"Orange County, NC",34809.324
cty37137,"Pamlico County, NC",
cty37139,"Pasquotank County, NC",39841.129
cty38015,"Burleigh County, ND",39394.563
cty39001,"Adams County, OH",38660.195
cty37165,"Scotland County, NC",38554.242
cty37183,"Wake County, NC",38324.984
cty37181,"Vance County, NC",37987.871
cty38089,"Stark County, ND",37961.668
cty38059,"Morton County, ND",37063.754
cty37179,"Union County, NC",36877.902
cty37141,"Pender County, NC",36578.609
cty37143,"Perquimans County, NC",
cty37145,"Person County, NC",39891.27
cty37159,"Rowan County, NC",38278.852
cty37147,"Pitt County, NC",38050.43
cty37149,"Polk County, NC",
cty37175,"Transylvania County, NC",38495.691
cty37151,"Randolph County, NC",38405.191
cty37155,"Robeson County, NC",36379.738
cty37161,"Rutherford County, NC",33914.996
cty37169,"Stokes County, NC",32508.83
cty37173,"Swain County, NC",
cty37185,"Warren County, NC",
cty37187,"Washington County, NC",
cty37189,"Watauga County, NC",34689.852
cty37199,"Yancey County, NC",
cty38003,"Barnes County, ND",
cty38009,"Bottineau County, ND",
cty38035,"Grand Forks County, ND",35271.363
cty38071,"Ramsey County, ND",
cty38079,"Rolette County, ND",
cty38097,"Traill County, ND",
cty38099,"Walsh County, ND",
cty39013,"Belmont County, OH",42879.145
cty39031,"Coshocton County, OH",41419.512
cty39041,"Delaware County, OH",41330.574
cty39081,"Jefferson County, OH",41224.793
cty39061,"Hamilton County, OH",41097.098
cty39069,"Henry County, OH",40934.383
cty39085,"Lake County, OH",40394.633
cty39011,"Auglaize County, OH",40335.824
cty39101,"Marion County, OH",40148.547
cty39045,"Fairfield County, OH",40103.695
cty39017,"Butler County, OH",39768.699
cty39099,"Mahoning County, OH",39579.367
cty39033,"Crawford County, OH",39509.301
cty39021,"Champaign County, OH",39329.512
cty39051,"Fulton County, OH",39264.336
cty39035,"Cuyahoga County, OH",39171.664
cty39027,"Clinton County, OH",39140.09
cty39055,"Geauga County, OH",38901.582
cty39049,"Franklin County, OH",38664.645
cty39037,"Darke County, OH",38449.707
cty39023,"Clark County, OH",38318.824
cty39043,"Erie County, OH",38208.34
cty39025,"Clermont County, OH",37913.938
cty39015,"Brown County, OH",37628.137
cty39071,"Highland County, OH",37472.238
cty39073,"Hocking County, OH",37425.191
cty39063,"Hancock County, OH",37366.82
cty39095,"Lucas County, OH",37130.656
cty39103,"Medina County, OH",37025.34
cty39089,"Licking County, OH",36748.395
cty39029,"Columbiana County, OH",36744.234
cty39087,"Lawrence County, OH",36661.051
cty39077,"Huron County, OH",36602.109
cty39057,"Greene County, OH",36456.875
cty39005,"Ashland County, OH",36362.73
cty39093,"Lorain County, OH",36354.277
cty39053,"Gallia County, OH",36330.109
cty39097,"Madison County, OH",36142.855
cty39047,"Fayette County, OH",36133.508
cty39039,"Defiance County, OH",35955.418
cty39009,"Athens County, OH",35939.57
cty39019,"Carroll County, OH",35566.633
cty39083,"Knox County, OH",35463.297
cty39003,"Allen County, OH",35270.758
cty39065,"Hardin County, OH",35163.895
cty39007,"Ashtabula County, OH",35053.508
cty39059,"Guernsey County, OH",34885.676
cty39067,"Harrison County, OH",
cty39091,"Logan County, OH",33804.793
cty39079,"Jackson County, OH",32189.277
cty39075,"Holmes County, OH",30545.371
cty39111,"Monroe County, OH",
cty39115,"Morgan County, OH",
cty39121,"Noble County, OH",
cty39131,"Pike County, OH",36934.496
cty40009,"Beckham County, OK",36612.625
cty39145,"Scioto County, OH",34806.301
cty40031,"Comanche County, OK",34685.75
cty39135,"Preble County, OH",34467.707
cty39163,"Vinton County, OH",
cty40001,"Adair County, OK",
cty40005,"Atoka County, OK",
cty40011,"Blaine County, OK",
cty40021,"Cherokee County, OK",35784.758
cty40019,"Carter County, OK",35490.43
cty40017,"Canadian County, OK",34865.523
cty40027,"Cleveland County, OK",32946.133
cty40015,"Caddo County, OK",26907.871
cty40023,"Choctaw County, OK",
cty40029,"Coal County, OK",
cty40033,"Cotton County, OK",
cty40035,"Craig County, OK",
cty40049,"Garvin County, OK",39192.176
cty40137,"Stephens County, OK",38485.305
cty40047,"Garfield County, OK",36729.238
cty40039,"Custer County, OK",35928.738
cty40037,"Creek County, OK",35474.293
cty40041,"Delaware County, OK",
cty40145,"Wagoner County, OK",34930.871
cty40051,"Grady County, OK",32953.203
cty40055,"Greer County, OK",
cty40061,"Haskell County, OK",
cty40063,"Hughes County, OK",
cty40123,"Pontotoc County, OK",36400.484
cty40143,"Tulsa County, OK",35635.012
cty40071,"Kay County, OK",34373.477
cty40065,"Jackson County, OK",34020.988
cty40067,"Jefferson County, OK",
cty40069,"Johnston County, OK",
cty40073,"Kingfisher County, OK",
cty40075,"Kiowa County, OK",
cty40077,"Latimer County, OK",
cty40079,"Le Flore County, OK",38984.551
cty40115,"Ottawa County, OK",38268.488
cty40081,"Lincoln County, OK",37521.102
cty40147,"Washington County, OK",35561.375
cty40133,"Seminole County, OK",33388.473
cty40131,"Rogers County, OK",33298.043
cty40083,"Logan County, OK",32816.539
cty40085,"Love County, OK",
cty40119,"Payne County, OK",36252.234
cty40121,"Pittsburg County, OK",36145.836
cty40101,"Muskogee County, OK",35098.469
cty40089,"McCurtain County, OK",32075.24
cty40087,"McClain County, OK",30053.447
cty40091,"McIntosh County, OK",
cty40093,"Major County, OK",
cty40095,"Marshall County, OK",
cty40135,"Sequoyah County, OK",32067.301
cty40139,"Texas County, OK",30905.832
cty40097,"Mayes County, OK",28243.682
cty40099,"Murray County, OK",
cty40103,"Noble County, OK",
cty40105,"Nowata County, OK",
cty40107,"Okfuskee County, OK",
cty40125,"Pottawatomie County, OK",36992.473
cty40109,"Oklahoma County, OK",36210.785
cty40111,"Okmulgee County, OK",33020.977
cty40113,"Osage County, OK",30212.951
cty40117,"Pawnee County, OK",
cty40127,"Pushmataha County, OK",
cty40141,"Tillman County, OK",
cty40149,"Washita County, OK",
cty40151,"Woods County, OK",
cty42025,"Carbon County, PA",45367.512
cty42021,"Cambria County, PA",44038.473
cty42007,"Beaver County, PA",43642.758
cty42031,"Clarion County, PA",42870.871
cty42011,"Berks County, PA",42684.082
cty42017,"Bucks County, PA",42541.906
cty42029,"Chester County, PA",42161.336
cty42003,"Allegheny County, PA",41621.93
cty42019,"Butler County, PA",40957.797
cty42009,"Bedford County, PA",40841.133
cty42013,"Blair County, PA",40645.051
cty42015,"Bradford County, PA",40385.992
cty42005,"Armstrong County, PA",40343.336
cty42001,"Adams County, PA",40062.551
cty42027,"Centre County, PA",39635.547
cty40153,"Woodward County, OK",35943
cty41041,"Lincoln County, OR",35929.73
cty41033,"Josephine County, OR",35854.582
cty41013,"Crook County, OR",35596.895
cty41067,"Washington County, OR",35415.922
cty41031,"Jefferson County, OR",35146.426
cty41005,"Clackamas County, OR",34674.16
cty41019,"Douglas County, OR",34335.965
cty41053,"Polk County, OR",33911.316
cty41009,"Columbia County, OR",33876.273
cty41057,"Tillamook County, OR",33871.059
cty41047,"Marion County, OR",33817.941
cty41039,"Lane County, OR",33703.078
cty41051,"Multnomah County, OR",33632.68
cty41059,"Umatilla County, OR",33403.754
cty41035,"Klamath County, OR",33275.773
cty41029,"Jackson County, OR",33051.273
cty41011,"Coos County, OR",32160.098
cty41027,"Hood River County, OR",32111.4
cty41007,"Clatsop County, OR",31952.426
cty41001,"Baker County, OR",31643.02
cty41003,"Benton County, OR",31124.48
cty41015,"Curry County, OR",
cty41017,"Deschutes County, OR",30052.74
cty41023,"Grant County, OR",
cty41025,"Harney County, OR",
cty41037,"Lake County, OR",
cty41043,"Linn County, OR",31341.236
cty41045,"Malheur County, OR",28874.668
cty41049,"Morrow County, OR",
cty41061,"Union County, OR",30010.488
cty41063,"Wallowa County, OR",
cty41071,"Yamhill County, OR",30756.318
cty41065,"Wasco County, OR",26120.83
cty42023,"Cameron County, PA",
cty42107,"Schuylkill County, PA",46746.766
cty42079,"Luzerne County, PA",44120.035
cty42051,"Fayette County, PA",43577.395
cty42069,"Lackawanna County, PA",43409.883
cty44007,"Providence County, RI",42971.164
cty45021,"Cherokee County, SC",41536.977
cty45029,"Colleton County, SC",41252.723
cty44005,"Newport County, RI",40430.824
cty45071,"Newberry County, SC",40297.156
cty45043,"Georgetown County, SC",40197.059
cty45025,"Chesterfield County, SC",40142.348
cty44009,"Washington County, RI",39569.816
cty45063,"Lexington County, SC",39138.41
cty45073,"Oconee County, SC",38871.691
cty45091,"York County, SC",38618.66
cty45055,"Kershaw County, SC",38062.359
cty45007,"Anderson County, SC",38040.148
cty45075,"Orangeburg County, SC",38034.82
cty45085,"Sumter County, SC",38008.305
cty45057,"Lancaster County, SC",37996.191
cty45083,"Spartanburg County, SC",37923.965
cty45079,"Richland County, SC",37589.66
cty45051,"Horry County, SC",37582.656
cty45001,"Abbeville County, SC",37369.777
cty45035,"Dorchester County, SC",37259.84
cty45045,"Greenville County, SC",36896.422
cty45015,"Berkeley County, SC",36894.391
cty45059,"Laurens County, SC",36832.977
cty45031,"Darlington County, SC",36763.207
cty45019,"Charleston County, SC",36487.078
cty45003,"Aiken County, SC",35667.684
cty45005,"Allendale County, SC",
cty45009,"Bamberg County, SC",
cty45011,"Barnwell County, SC",
cty45013,"Beaufort County, SC",36139.082
cty45017,"Calhoun County, SC",
cty45047,"Greenwood County, SC",36286.641
cty45023,"Chester County, SC",35541.363
cty45027,"Clarendon County, SC",
cty45033,"Dillon County, SC",
cty45037,"Edgefield County, SC",36021.863
cty45039,"Fairfield County, SC",
cty45041,"Florence County, SC",36166.816
cty45049,"Hampton County, SC",
cty45053,"Jasper County, SC",
cty45061,"Lee County, SC",
cty45065,"McCormick County, SC",
cty45067,"Marion County, SC",
cty45069,"Marlboro County, SC",
cty45077,"Pickens County, SC",36198.543
cty45081,"Saluda County, SC",
cty45087,"Union County, SC",32606.02
cty45089,"Williamsburg County, SC",
cty46009,"Bon Homme County, SD",
cty46013,"Brown County, SD",39173.438
cty46011,"Brookings County, SD",37200.832
cty46019,"Butte County, SD",
cty46023,"Charles Mix County, SD",
cty47017,"Carroll County, TN",46941.809
cty46035,"Davison County, SD",42122.289
cty46065,"Hughes County, SD",41903.285
cty46083,"Lincoln County, SD",40991.719
cty46029,"Codington County, SD",40933.449
cty46099,"Minnehaha County, SD",39203.164
cty46081,"Lawrence County, SD",38505.633
cty47031,"Coffee County, TN",38250.074
cty47043,"Dickson County, TN",35491.109
cty46027,"Clay County, SD",33391.832
cty46033,"Custer County, SD",
cty46037,"Day County, SD",
cty46047,"Fall River County, SD",
cty46051,"Grant County, SD",
cty46067,"Hutchinson County, SD",
cty46079,"Lake County, SD",38641.684
cty47013,"Campbell County, TN",37897.152
cty47019,"Carter County, TN",36534.898
cty47011,"Bradley County, TN",35948.93
cty47037,"Davidson County, TN",35917.113
cty46103,"Pennington County, SD",34908.504
cty47035,"Cumberland County, TN",34366.895
cty46093,"Meade County, SD",34151.676
cty46101,"Moody County, SD",
cty46109,"Roberts County, SD",
cty46113,,
cty46115,"Spink County, SD",
cty46121,"Todd County, SD",
cty46123,"Tripp County, SD",
cty46125,"Turner County, SD",
cty46127,"Union County, SD",40802.75
cty46129,"Walworth County, SD",
cty47009,"Blount County, TN",37238
cty46135,"Yankton County, SD",36150.27
cty47001,"Anderson County, TN",35528.559
cty47003,"Bedford County, TN",33393.617
cty47005,"Benton County, TN",
cty47007,"Bledsoe County, TN",
cty47015,"Cannon County, TN",
cty47021,"Cheatham County, TN",32747.521
cty47023,"Chester County, TN",
cty47025,"Claiborne County, TN",
cty47027,"Clay County, TN",
cty47029,"Cocke County, TN",
cty47033,"Crockett County, TN",
cty47039,"Decatur County, TN",
cty47041,"DeKalb County, TN",
cty47045,"Dyer County, TN",38638.051
cty47047,"Fayette County, TN",36584.391
cty47049,"Fentress County, TN",
cty47053,"Gibson County, TN",39789.395
cty47051,"Franklin County, TN",36117.535
cty47065,"Hamilton County, TN",34534.5
cty47059,"Greene County, TN",34137.898
cty47149,"Rutherford County, TN",33916.504
cty47055,"Giles County, TN",33658.02
cty47057,"Grainger County, TN",
cty47061,"Grundy County, TN",
cty47063,"Hamblen County, TN",35476.914
cty47067,"Hancock County, TN",
cty47069,"Hardeman County, TN",
cty47071,"Hardin County, TN",
cty47113,"Madison County, TN",39317.801
cty47109,"McNairy County, TN",39243.43
cty47123,"Monroe County, TN",38998.633
cty47147,"Robertson County, TN",38128.258
cty47081,"Hickman County, TN",36911.961
cty47093,"Knox County, TN",36620.207
cty47119,"Maury County, TN",36121.844
cty47107,"McMinn County, TN",36091.742
cty47125,"Montgomery County, TN",35811.094
cty47115,"Marion County, TN",35547.762
cty47141,"Putnam County, TN",35391.035
cty47089,"Jefferson County, TN",35379.973
cty47077,"Henderson County, TN",35133.156
cty47079,"Henry County, TN",34732.309
cty47105,"Loudon County, TN",33390.801
cty47073,"Hawkins County, TN",32991.492
cty47075,"Haywood County, TN",
cty47083,"Houston County, TN",
cty47103,"Lincoln County, TN",34057.238
cty47085,"Humphreys County, TN",30170.313
cty47087,"Jackson County, TN",
cty47091,"Johnson County, TN",
cty47095,"Lake County, TN",
cty47099,"Lawrence County, TN",39425.855
cty47097,"Lauderdale County, TN",39151.262
cty47101,"Lewis County, TN",
cty47111,"Macon County, TN",
cty47117,"Marshall County, TN",30995.563
cty47121,"Meigs County, TN",
cty47127,"Moore County, TN",
cty47129,"Morgan County, TN",
cty47131,"Obion County, TN",33894.238
cty47133,"Overton County, TN",
cty47135,"Perry County, TN",
cty47139,"Polk County, TN",
cty47145,"Roane County, TN",35360.41
cty47143,"Rhea County, TN",33826.059
cty47151,"Scott County, TN",
cty47153,"Sequatchie County, TN",
cty48055,"Caldwell County, TX",41342.438
cty47167,"Tipton County, TN",39396.793
cty48003,"Andrews County, TX",38781.957
cty47163,"Sullivan County, TN",38434.102
cty48015,"Austin County, TX",37854.441
cty47159,"Smith County, TN",37738.555
cty48049,"Brown County, TX",37589.891
cty47155,"Sevier County, TN",37404.547
cty47187,"Williamson County, TN",37255.148
cty47157,"Shelby County, TN",36477.43
cty47161,"Stewart County, TN",
cty48037,"Bowie County, TX",37357.48
cty48013,"Atascosa County, TX",37135.965
cty48005,"Angelina County, TX",37064.441
cty48029,"Bexar County, TX",36736.852
cty48025,"Bee County, TX",36602.02
cty48057,"Calhoun County, TX",36422.863
cty47189,"Wilson County, TN",36338.234
cty48041,"Brazos County, TX",36226.957
cty48027,"Bell County, TX",35904.145
cty47165,"Sumner County, TN",34594.074
cty47169,"Trousdale County, TN",
cty47171,"Unicoi County, TN",
cty47173,"Union County, TN",
cty47175,"Van Buren County, TN",
cty48067,"Cass County, TX",35978.965
cty47179,"Washington County, TN",35643.5
cty47183,"Weakley County, TN",34048.938
cty47177,"Warren County, TN",33260.547
cty47181,"Wayne County, TN",
cty47185,"White County, TN",
cty48073,"Cherokee County, TX",34998.602
cty48061,"Cameron County, TX",33875.016
cty48053,"Burnet County, TX",33595.09
cty48001,"Anderson County, TX",30838.355
cty48007,"Aransas County, TX",29884.668
cty48009,"Archer County, TX",
cty48017,"Bailey County, TX",
cty48019,"Bandera County, TX",
cty48039,"Brazoria County, TX",35525.039
cty48021,"Bastrop County, TX",33950.195
cty48035,"Bosque County, TX",
cty48043,"Brewster County, TX",
cty48047,"Brooks County, TX",
cty48051,"Burleson County, TX",
cty48059,"Callahan County, TX",
cty48063,"Camp County, TX",
cty48069,"Castro County, TX",
cty48071,"Chambers County, TX",35157.129
cty48075,"Childress County, TX",
cty48077,"Clay County, TX",
cty48079,"Cochran County, TX",
cty48083,"Coleman County, TX",
cty48149,"Fayette County, TX",43562.594
cty48089,"Colorado County, TX",41545.875
cty48147,"Fannin County, TX",39257.063
cty48187,"Guadalupe County, TX",39253.508
cty48085,"Collin County, TX",38469.453
cty48157,"Fort Bend County, TX",38340.352
cty48139,"Ellis County, TX",38333.66
cty48181,"Grayson County, TX",38207.809
cty48113,"Dallas County, TX",37929.652
cty48161,"Freestone County, TX",37876.105
cty48123,"DeWitt County, TX",37395.922
cty48121,"Denton County, TX",37285.961
cty48097,"Cooke County, TX",37236.461
cty48143,"Erath County, TX",36599.965
cty48183,"Gregg County, TX",36439.047
cty48099,"Coryell County, TX",35884.785
