cty,Name,Individual_income_For_Children_Born_in_1978_rP_gM_p50
cty29049,"Clinton County, MO",32195.121
cty29029,"Camden County, MO",31201.992
cty28127,"Simpson County, MS",31031.035
cty29043,"Christian County, MO",30441.701
cty29031,"Cape Girardeau County, MO",29934.412
cty29023,"Butler County, MO",29618.078
cty28145,"Union County, MS",29438.848
cty28139,"Tippah County, MS",29097.143
cty28121,"Rankin County, MS",28938.859
cty28123,"Scott County, MS",28331.445
cty28125,"Sharkey County, MS",
cty29019,"Boone County, MO",28302.445
cty28161,"Yalobusha County, MS",26410.195
cty28163,"Yazoo County, MS",25608.27
cty28149,"Warren County, MS",24724.732
cty28159,"Winston County, MS",24660.865
cty28133,"Sunflower County, MS",22620.852
cty28135,"Tallahatchie County, MS",
cty28137,"Tate County, MS",28743.221
cty28143,"Tunica County, MS",
cty28151,"Washington County, MS",21758.619
cty28157,"Wilkinson County, MS",
cty29005,"Atchison County, MO",
cty29035,"Carter County, MO",
cty29063,"DeKalb County, MO",37245.547
cty29075,"Gentry County, MO",36842.973
cty29151,"Osage County, MO",36646.129
cty29147,"Nodaway County, MO",36258.508
cty29139,"Montgomery County, MO",35916.129
cty29137,"Monroe County, MO",35750.891
cty29111,"Lewis County, MO",35642.516
cty29079,"Grundy County, MO",35266.332
cty29065,"Dent County, MO",35186.633
cty29117,"Livingston County, MO",34840.281
cty29115,"Linn County, MO",34762.664
cty29107,"Lafayette County, MO",34751.309
cty29053,"Cooper County, MO",34647
cty29113,"Lincoln County, MO",34611.996
cty29089,"Howard County, MO",34543.094
cty29073,"Gasconade County, MO",34343.465
cty29121,"Macon County, MO",34237.258
cty29071,"Franklin County, MO",34046.309
cty29057,"Dade County, MO",34045.383
cty29081,"Harrison County, MO",33964
cty29099,"Jefferson County, MO",33817.566
cty29141,"Morgan County, MO",32993.219
cty29131,"Miller County, MO",32791.063
cty29093,"Iron County, MO",32614.232
cty29135,"Moniteau County, MO",32499.613
cty29083,"Henry County, MO",32294.906
cty29123,"Madison County, MO",32243.438
cty29125,"Maries County, MO",32053.033
cty29109,"Lawrence County, MO",31916.193
cty29085,"Hickory County, MO",31810.629
cty29061,"Daviess County, MO",31781.688
cty29091,"Howell County, MO",31627.545
cty29145,"Newton County, MO",31486.506
cty29051,"Cole County, MO",31465.359
cty29055,"Crawford County, MO",31457.404
cty29101,"Johnson County, MO",31385.902
cty29127,"Marion County, MO",31303.857
cty29097,"Jasper County, MO",31157.578
cty29067,"Douglas County, MO",31050.021
cty29153,"Ozark County, MO",30546.131
cty29155,"Pemiscot County, MO",30363.355
cty29105,"Laclede County, MO",30070.463
cty29119,"McDonald County, MO",30031.941
cty29059,"Dallas County, MO",29994.668
cty29077,"Greene County, MO",29963.998
cty29069,"Dunklin County, MO",29649.203
cty29087,"Holt County, MO",
cty29149,"Oregon County, MO",29076.463
cty29143,"New Madrid County, MO",28777.658
cty29133,"Mississippi County, MO",28722.99
cty29095,"Jackson County, MO",27908.773
cty29179,"Reynolds County, MO",
cty29223,"Wayne County, MO",31007.953
cty30063,"Missoula County, MT",30633.291
cty29201,"Scott County, MO",29840.053
cty29189,"St. Louis County, MO",29299.85
cty29199,"Scotland County, MO",
cty29510,"St. Louis city, MO",23555.045
cty30003,"Big Horn County, MT",
cty30035,"Glacier County, MT",22594.52
cty30043,"Jefferson County, MT",
cty30065,"Musselshell County, MT",
cty31027,"Cedar County, NE",41750.84
cty31039,"Cuming County, NE",40786.832
cty30083,"Richland County, MT",40387.992
cty31003,"Antelope County, NE",40212.707
cty31095,"Jefferson County, NE",39981.117
cty31041,"Custer County, NE",39545.715
cty31013,"Box Butte County, NE",39533.781
cty31107,"Knox County, NE",38998.703
cty31139,"Pierce County, NE",38900.375
cty31127,"Nemaha County, NE",38832.684
cty31101,"Keith County, NE",38748.668
cty31021,"Burt County, NE",38148.543
cty31089,"Holt County, NE",37859.137
cty31023,"Butler County, NE",37792.422
cty31033,"Cheyenne County, NE",37781.34
cty31141,"Platte County, NE",37657.512
cty31081,"Hamilton County, NE",37649.746
cty30089,"Sanders County, MT",37189.496
cty31121,"Merrick County, NE",37099.117
cty31045,"Dawes County, NE",36791.355
cty31137,"Phelps County, NE",36567.336
cty31131,"Otoe County, NE",36438.684
cty31119,"Madison County, NE",36389.672
cty31145,"Red Willow County, NE",36325.555
cty31093,"Howard County, NE",36037.305
cty31047,"Dawson County, NE",35956.977
cty31031,"Cherry County, NE",35273.105
cty31067,"Gage County, NE",35063.152
cty31019,"Buffalo County, NE",34939.23
cty31053,"Dodge County, NE",34906.5
cty30067,"Park County, MT",34836.859
cty30093,"Silver Bow County, MT",34826.992
cty31001,"Adams County, NE",34517.375
cty31111,"Lincoln County, NE",34511.77
cty30077,"Powell County, MT",34386.145
cty30081,"Ravalli County, MT",32791.57
cty30085,"Roosevelt County, MT",30039.205
cty30087,"Rosebud County, MT",
cty30101,"Toole County, MT",
cty30105,"Valley County, MT",
cty31025,"Cass County, NE",34464.25
cty30111,"Yellowstone County, MT",33706.594
cty31011,"Boone County, NE",
cty31035,"Clay County, NE",
cty31043,"Dakota County, NE",34459.492
cty31037,"Colfax County, NE",33662.469
cty31079,"Hall County, NE",33055.914
cty31109,"Lancaster County, NE",31775.168
cty31055,"Douglas County, NE",29951.838
cty31099,"Kearney County, NE",
cty32013,"Humboldt County, NV",41183.512
cty31151,"Saline County, NE",38651.148
cty32007,"Elko County, NV",38480.34
cty31159,"Seward County, NE",38414.242
cty34019,"Hunterdon County, NJ",37374.492
cty34003,"Bergen County, NJ",37337.914
cty34027,"Morris County, NJ",37282.348
cty31185,"York County, NE",37066.207
cty31147,"Richardson County, NE",36221.844
cty34023,"Middlesex County, NJ",36156.008
cty31179,"Wayne County, NE",35996.773
cty31155,"Saunders County, NE",35900.742
cty31177,"Washington County, NE",35401.879
cty33007,"Coos County, NH",35330.027
cty31161,"Sheridan County, NE",35252.961
cty34035,"Somerset County, NJ",35053.648
cty33015,"Rockingham County, NH",34627.84
cty34015,"Gloucester County, NJ",34601.926
cty34029,"Ocean County, NJ",34572.953
cty31157,"Scotts Bluff County, NE",34558.012
cty33011,"Hillsborough County, NH",34432.27
cty33017,"Strafford County, NH",34229.199
cty34025,"Monmouth County, NJ",34066.27
cty32005,"Douglas County, NV",33917.645
cty32001,"Churchill County, NV",33747.453
cty33013,"Merrimack County, NH",33731.43
cty34005,"Burlington County, NJ",33663.949
cty31153,"Sarpy County, NE",33458.805
cty33003,"Carroll County, NH",33445.871
cty34017,"Hudson County, NJ",33430.152
cty32019,"Lyon County, NV",33303.324
cty34009,"Cape May County, NJ",33058.313
cty33005,"Cheshire County, NH",33023.262
cty31167,"Stanton County, NE",32633.916
cty31169,"Thayer County, NE",
cty31173,"Thurston County, NE",
cty33009,"Grafton County, NH",32863.766
cty33001,"Belknap County, NH",32841.07
cty34033,"Salem County, NJ",32836.738
cty32510,"Carson City, NV",32807.883
cty32023,"Nye County, NV",32194.748
cty34031,"Passaic County, NJ",32093.092
cty32031,"Washoe County, NV",32018.363
cty32003,"Clark County, NV",31423.287
cty32033,"White Pine County, NV",
cty34037,"Sussex County, NJ",37144.004
cty35025,"Lea County, NM",36667.047
cty34041,"Warren County, NJ",35951.961
cty35015,"Eddy County, NM",35553.555
cty36009,"Cattaraugus County, NY",34729.156
cty36033,"Franklin County, NY",34513.496
cty36037,"Genesee County, NY",34260.723
cty36025,"Delaware County, NY",34226.332
cty36003,"Allegany County, NY",34089.844
cty36039,"Greene County, NY",34012.355
cty35007,"Colfax County, NM",33856.785
cty36021,"Columbia County, NY",33729.668
cty36035,"Fulton County, NY",33482.641
cty36019,"Clinton County, NY",33379.914
cty36013,"Chautauqua County, NY",33091.555
cty36027,"Dutchess County, NY",33076.488
cty36031,"Essex County, NY",33076.434
cty35017,"Grant County, NM",33059.961
cty35028,"Los Alamos County, NM",32996.438
cty36011,"Cayuga County, NY",32922.219
cty34039,"Union County, NJ",32913.438
cty36001,"Albany County, NY",32889.223
cty36017,"Chenango County, NY",32762.391
cty36023,"Cortland County, NY",32555.535
cty36015,"Chemung County, NY",32219.295
cty35027,"Lincoln County, NM",32175.963
cty35035,"Otero County, NM",32094.361
cty36007,"Broome County, NY",31907.627
cty35045,"San Juan County, NM",31847.279
cty36029,"Erie County, NY",31672.477
cty35005,"Chaves County, NM",31373.461
cty34007,"Camden County, NJ",31310.723
cty20011,"Bourbon County, KS",31226.326
cty35009,"Curry County, NM",31194.594
cty35039,"Rio Arriba County, NM",30880.096
cty35061,"Valencia County, NM",30856.885
cty19101,"Jefferson County, IA",30780.252
cty35053,"Socorro County, NM",30575.955
cty33019,"Sullivan County, NH",30544.066
cty35055,"Taos County, NM",30542.531
cty34011,"Cumberland County, NJ",30500.303
cty35041,"Roosevelt County, NM",30466.979
cty35047,"San Miguel County, NM",30445.844
cty35006,"Cibola County, NM",30290.627
cty35049,"Santa Fe County, NM",30172.074
cty35001,"Bernalillo County, NM",30137.896
cty35043,"Sandoval County, NM",29896.965
cty34013,"Essex County, NJ",29753.576
cty34021,"Mercer County, NJ",29528.959
cty34001,"Atlantic County, NJ",29510.496
cty35037,"Quay County, NM",29243.709
cty35013,"Do±íáüna County, NM",29181.357
cty35023,"Hidalgo County, NM",
cty35029,"Luna County, NM",28901.912
cty36005,"Bronx County, NY",28252.742
cty35031,"McKinley County, NM",22477.795
cty35051,"Sierra County, NM",
cty35057,"Torrance County, NM",
cty35059,"Union County, NM",
cty38105,"Williams County, ND",42634.742
cty38089,"Stark County, ND",40280.559
cty39107,"Mercer County, OH",39813.164
cty38059,"Morton County, ND",39415.027
cty39137,"Putnam County, OH",39194.242
cty38077,"Richland County, ND",38900.086
cty40153,"Woodward County, OK",38540.289
cty40009,"Beckham County, OK",38254.703
cty42001,"Adams County, PA",37978.594
cty38099,"Walsh County, ND",37676.398
cty36079,"Putnam County, NY",37056.688
cty39121,"Noble County, OH",36991.965
cty42025,"Carbon County, PA",36982.496
cty38003,"Barnes County, ND",36512.613
cty38015,"Burleigh County, ND",36511.051
cty38101,"Ward County, ND",36497.348
cty36049,"Lewis County, NY",36230.258
cty42031,"Clarion County, PA",35950.379
cty38093,"Stutsman County, ND",35913.633
cty39175,"Wyandot County, OH",35737.055
cty42005,"Armstrong County, PA",35722.66
cty40151,"Woods County, OK",35531.309
cty42017,"Bucks County, PA",35512.309
cty42021,"Cambria County, PA",35472.043
cty38071,"Ramsey County, ND",35448.289
cty41037,"Lake County, OR",35277.113
cty36057,"Montgomery County, NY",35152.699
cty39149,"Shelby County, OH",35133.633
cty46005,"Beadle County, SD",35095.426
cty36121,"Wyoming County, NY",34995.43
cty36091,"Saratoga County, NY",34777.418
cty36085,"Richmond County, NY",34742.109
cty36059,"Nassau County, NY",34691.371
cty38017,"Cass County, ND",34618
cty41015,"Curry County, OR",34515.906
cty42009,"Bedford County, PA",34465.07
cty40035,"Craig County, OK",34453.195
cty36083,"Rensselaer County, NY",34410.602
cty42029,"Chester County, PA",34395.758
cty39125,"Paulding County, OH",34348.129
cty39157,"Tuscarawas County, OH",34317.789
cty42019,"Butler County, PA",34184.633
cty39161,"Van Wert County, OH",34168.629
cty38035,"Grand Forks County, ND",34138.465
cty39111,"Monroe County, OH",34049.137
cty36103,"Suffolk County, NY",34017.926
cty44009,"Washington County, RI",33997.102
cty39143,"Sandusky County, OH",33994.172
cty41061,"Union County, OR",33963.945
cty42007,"Beaver County, PA",33947.09
cty36043,"Herkimer County, NY",33893.383
cty39123,"Ottawa County, OH",33890.199
cty42011,"Berks County, PA",33802.391
cty39165,"Warren County, OH",33647.949
cty40015,"Caddo County, OK",33627.672
cty36099,"Seneca County, NY",33601.598
cty41009,"Columbia County, OR",33599.281
cty39147,"Seneca County, OH",33594.852
cty39135,"Preble County, OH",33593.676
cty41057,"Tillamook County, OR",33587.691
cty36089,"St. Lawrence County, NY",33567.961
cty44005,"Newport County, RI",33453.246
cty39173,"Wood County, OH",33450.063
cty36105,"Sullivan County, NY",33369.934
cty39159,"Union County, OH",33315.137
cty39171,"Williams County, OH",33311.977
cty36097,"Schuyler County, NY",33285.48
cty36087,"Rockland County, NY",33261.078
cty36119,"Westchester County, NY",33259.156
cty36051,"Livingston County, NY",33235.473
cty41013,"Crook County, OR",33228.859
cty39169,"Wayne County, OH",33207.801
cty39115,"Morgan County, OH",33200.918
cty36115,"Washington County, NY",33175.301
cty39117,"Morrow County, OH",33132.383
cty39163,"Vinton County, OH",33118.25
cty39109,"Miami County, OH",33032.105
cty36093,"Schenectady County, NY",32984.09
cty36075,"Oswego County, NY",32981.77
cty40017,"Canadian County, OK",32978.719
cty36117,"Wayne County, NY",32972.242
cty36095,"Schoharie County, NY",32856.543
cty41031,"Jefferson County, OR",32813.73
cty41001,"Baker County, OR",32797.43
cty37053,"Currituck County, NC",32753
cty36071,"Orange County, NY",32750.906
cty36053,"Madison County, NY",32697.826
cty36113,"Warren County, NY",32690.941
cty36069,"Ontario County, NY",32682.883
cty36107,"Tioga County, NY",32677.109
cty42013,"Blair County, PA",32649.279
cty44007,"Providence County, RI",32644.713
cty36065,"Oneida County, NY",32593.377
cty36123,"Yates County, NY",32585.121
cty41035,"Klamath County, OR",32562.676
cty41025,"Harney County, OR",32470.941
cty36073,"Orleans County, NY",32459.129
cty36045,"Jefferson County, NY",32404.572
cty36111,"Ulster County, NY",32374.232
cty36101,"Steuben County, NY",32363.664
cty39001,"Adams County, OH",32287.184
cty37061,"Duplin County, NC",32267.74
cty42027,"Centre County, PA",32223.783
cty41059,"Umatilla County, OR",32203.766
cty41065,"Wasco County, OR",32074.832
cty41005,"Clackamas County, OR",32063.295
cty39127,"Perry County, OH",31939.363
cty39133,"Portage County, OH",31885.449
cty47061,"Grundy County, TN",31881.826
cty47057,"Grainger County, TN",31867.771
cty39131,"Pike County, OH",31838.623
cty41043,"Linn County, OR",31836.039
cty41027,"Hood River County, OR",31827.119
cty42015,"Bradford County, PA",31814.762
cty40023,"Choctaw County, OK",31803.291
cty37143,"Perquimans County, NC",31793.557
cty36063,"Niagara County, NY",31704.107
cty41071,"Yamhill County, OR",31699.846
cty41017,"Deschutes County, OR",31690.301
cty36077,"Otsego County, NY",31648.568
cty41019,"Douglas County, OR",31621.59
cty41067,"Washington County, OR",31572.08
cty40019,"Carter County, OK",31506.449
cty47129,"Morgan County, TN",31493.727
cty39105,"Meigs County, OH",31461.488
cty37059,"Davie County, NC",31426.75
cty39167,"Washington County, OH",31408.867
cty42003,"Allegheny County, PA",31372.203
cty40027,"Cleveland County, OK",31369.385
cty37087,"Haywood County, NC",31312.486
cty37121,"Mitchell County, NC",31297.613
cty37103,"Jones County, NC",31292.984
cty36081,"Queens County, NY",31263.174
cty36109,"Tompkins County, NY",31195.084
cty47083,"Houston County, TN",31179.225
cty39119,"Muskingum County, OH",31159.027
cty41053,"Polk County, OR",31085.217
cty41007,"Clatsop County, OR",31073.313
cty41011,"Coos County, OR",31024.607
cty40011,"Blaine County, OK",30939.037
cty47111,"Macon County, TN",30936.631
cty47089,"Jefferson County, TN",30927.992
cty36067,"Onondaga County, NY",30895.586
cty47139,"Polk County, TN",30862.508
cty37113,"Macon County, NC",30779.307
cty41033,"Josephine County, OR",30707.316
cty39151,"Stark County, OH",30696.338
cty39129,"Pickaway County, OH",30657.084
cty47071,"Hardin County, TN",30655.984
cty37167,"Stanly County, NC",30631.857
cty39141,"Ross County, OH",30604.58
cty47085,"Humphreys County, TN",30601.609
cty47103,"Lincoln County, TN",30549.078
cty45035,"Dorchester County, SC",30516.578
cty37003,"Alexander County, NC",30503.406
cty45017,"Calhoun County, SC",30457.508
cty41029,"Jackson County, OR",30416.355
cty39155,"Trumbull County, OH",30362.059
cty45015,"Berkeley County, SC",30358.229
cty37197,"Yadkin County, NC",30327.572
cty41045,"Malheur County, OR",30324.971
cty40005,"Atoka County, OK",30285.609
cty47143,"Rhea County, TN",30278.502
cty47117,"Marshall County, TN",30264.402
cty47115,"Marion County, TN",30260.98
cty39139,"Richland County, OH",30256.572
cty45033,"Dillon County, SC",30250.246
cty47077,"Henderson County, TN",30211.01
cty37117,"Martin County, NC",30147.018
cty47055,"Giles County, TN",30081.033
cty47081,"Hickman County, TN",30074.959
cty41039,"Lane County, OR",30016.842
cty45063,"Lexington County, SC",29991.629
cty41047,"Marion County, OR",29943.35
cty47051,"Franklin County, TN",29914.965
cty41003,"Benton County, OR",29902.768
cty37173,"Swain County, NC",29826.375
cty37099,"Jackson County, NC",29817.479
cty37149,"Polk County, NC",29666.141
cty37199,"Yancey County, NC",29642.584
cty37101,"Johnston County, NC",29606.92
cty47123,"Monroe County, TN",29511.383
cty45053,"Jasper County, SC",29509.424
cty40031,"Comanche County, OK",29495.871
cty37033,"Caswell County, NC",29493.631
cty36061,"New York County, NY",29491.389
cty37151,"Randolph County, NC",29443.932
cty47147,"Robertson County, TN",29425.602
cty36055,"Monroe County, NY",29400.008
cty37055,"Dare County, NC",29399.594
cty37179,"Union County, NC",29385.832
cty45001,"Abbeville County, SC",29279.639
cty37171,"Surry County, NC",29258.857
cty47109,"McNairy County, TN",29215.916
cty37039,"Cherokee County, NC",29164.305
cty37037,"Chatham County, NC",29163.178
cty39145,"Scioto County, OH",29113.859
cty45073,"Oconee County, SC",29078.32
cty47099,"Lawrence County, TN",28993.344
cty37031,"Carteret County, NC",28990.49
cty39153,"Summit County, OH",28988.361
cty37111,"McDowell County, NC",28944.109
cty36047,"Kings County, NY",28856.186
cty47073,"Hawkins County, TN",28813.061
cty37049,"Craven County, NC",28770.107
cty45089,"Williamsburg County, SC",28769.023
cty37133,"Onslow County, NC",28727.354
cty45077,"Pickens County, SC",28707.617
cty47131,"Obion County, TN",28699.463
cty47107,"McMinn County, TN",28673.498
cty47091,"Johnson County, TN",28671.402
cty47135,"Perry County, TN",28644.523
cty37089,"Henderson County, NC",28623.053
cty37139,"Pasquotank County, NC",28595.863
cty45051,"Horry County, SC",28587.746
cty37109,"Lincoln County, NC",28557.832
cty45071,"Newberry County, SC",28478.83
cty45013,"Beaufort County, SC",28449.736
cty47059,"Greene County, TN",28406.674
cty47145,"Roane County, TN",28395.941
cty37175,"Transylvania County, NC",28373.334
cty40013,"Bryan County, OK",28362.291
cty45055,"Kershaw County, SC",28352.377
cty47133,"Overton County, TN",28314.77
cty47125,"Montgomery County, TN",28311.807
cty37169,"Stokes County, NC",28291.229
cty37193,"Wilkes County, NC",28255.09
cty37183,"Wake County, NC",28243.959
cty37163,"Sampson County, NC",28209.039
cty47105,"Loudon County, TN",28201.734
cty37191,"Wayne County, NC",28191.668
cty37035,"Catawba County, NC",28178.982
cty37161,"Rutherford County, NC",28156.176
cty37145,"Person County, NC",28130.438
cty45085,"Sumter County, SC",28049.842
cty47141,"Putnam County, TN",28007.678
cty37025,"Cabarrus County, NC",28000.695
cty37047,"Columbus County, NC",27991.684
cty37057,"Davidson County, NC",27980.623
cty37001,"Alamance County, NC",27966.453
cty37005,"Alleghany County, NC",
cty45037,"Edgefield County, SC",27947.635
cty37125,"Moore County, NC",27906.943
cty45091,"York County, SC",27885.74
cty47045,"Dyer County, TN",27880.623
cty37189,"Watauga County, NC",27876.83
cty47097,"Lauderdale County, TN",27856.441
cty47079,"Henry County, TN",27823.994
cty39113,"Montgomery County, OH",27817.719
cty37097,"Iredell County, NC",27803.883
cty45057,"Lancaster County, SC",27795.871
cty37027,"Caldwell County, NC",27793.111
cty37021,"Buncombe County, NC",27763.305
cty47063,"Hamblen County, TN",27760.203
cty37015,"Bertie County, NC",27751.393
cty37085,"Harnett County, NC",27627.48
cty47053,"Gibson County, TN",27602.031
cty47121,"Meigs County, TN",27590.518
cty37017,"Bladen County, NC",27583.479
cty37009,"Ashe County, NC",27571.928
cty37131,"Northampton County, NC",27537.164
cty45083,"Spartanburg County, SC",27529.633
cty37135,"Orange County, NC",27454.143
cty37185,"Warren County, NC",27436.906
cty37115,"Madison County, NC",27351.332
cty45021,"Cherokee County, SC",27270.727
cty45025,"Chesterfield County, SC",27261.951
cty45045,"Greenville County, SC",27213.287
cty45059,"Laurens County, SC",27204.215
cty45075,"Orangeburg County, SC",27190.67
cty45061,"Lee County, SC",27149.857
cty45027,"Clarendon County, SC",26944.037
cty37023,"Burke County, NC",26924.127
cty47093,"Knox County, TN",26827.945
cty47065,"Hamilton County, TN",26747.596
cty45007,"Anderson County, SC",26727.676
cty47067,"Hancock County, TN",26664.633
cty45029,"Colleton County, SC",26641.885
cty40021,"Cherokee County, OK",26617.205
cty45003,"Aiken County, SC",26586.072
cty37019,"Brunswick County, NC",26565.945
cty45023,"Chester County, SC",26539.992
cty47119,"Maury County, TN",26500.236
cty45087,"Union County, SC",26464.217
cty37129,"New Hanover County, NC",26363.268
cty47075,"Haywood County, TN",26222.949
cty45039,"Fairfield County, SC",26215.113
cty45019,"Charleston County, SC",26185.701
cty45009,"Bamberg County, SC",26128.129
cty45041,"Florence County, SC",26087.096
cty45031,"Darlington County, SC",26008.297
cty45067,"Marion County, SC",25963.477
cty45079,"Richland County, SC",25954.83
cty45081,"Saluda County, SC",25848.723
cty37011,"Avery County, NC",25687.953
cty45047,"Greenwood County, SC",25641.447
cty37013,"Beaufort County, NC",25448.254
cty37029,"Camden County, NC",
cty37083,"Halifax County, NC",27036.725
cty37127,"Nash County, NC",26535.443
cty37069,"Franklin County, NC",26520.248
cty37107,"Lenoir County, NC",26444.223
cty37071,"Gaston County, NC",26352.91
cty37081,"Guilford County, NC",26087.795
cty37123,"Montgomery County, NC",25867.23
cty37077,"Granville County, NC",25670.105
cty37067,"Forsyth County, NC",25520.539
cty47049,"Fentress County, TN",25408.254
cty47069,"Hardeman County, TN",25406.117
cty45043,"Georgetown County, SC",25359.574
cty47047,"Fayette County, TN",25345.652
cty45049,"Hampton County, SC",25299.139
cty47087,"Jackson County, TN",25298.695
cty37041,"Chowan County, NC",25207.15
cty37043,"Clay County, NC",
cty37051,"Cumberland County, NC",26894.699
cty37045,"Cleveland County, NC",26743.537
cty37119,"Mecklenburg County, NC",25478.377
cty37105,"Lee County, NC",25460.002
cty45069,"Marlboro County, SC",25136.441
cty40001,"Adair County, OK",25132.004
cty45011,"Barnwell County, SC",25061.498
cty37091,"Hertford County, NC",24397.834
cty37063,"Durham County, NC",24391.635
cty37093,"Hoke County, NC",23695.936
cty37065,"Edgecombe County, NC",23604.279
cty37007,"Anson County, NC",23269.258
cty37079,"Greene County, NC",23221.334
cty37137,"Pamlico County, NC",
cty37159,"Rowan County, NC",27407.854
cty37153,"Richmond County, NC",26860.146
cty37157,"Rockingham County, NC",26581.773
cty37195,"Wilson County, NC",25687.615
cty37147,"Pitt County, NC",25600.832
cty37141,"Pender County, NC",25271.279
cty37181,"Vance County, NC",25252.193
cty37155,"Robeson County, NC",24279.729
cty37187,"Washington County, NC",24102.93
cty37165,"Scotland County, NC",23766.127
cty38009,"Bottineau County, ND",
cty38079,"Rolette County, ND",21564.354
cty38097,"Traill County, ND",
cty39011,"Auglaize County, OH",36056.641
cty39037,"Darke County, OH",35830.684
cty39075,"Holmes County, OH",35255.121
cty39067,"Harrison County, OH",35127.383
cty39051,"Fulton County, OH",34485.355
cty39055,"Geauga County, OH",34417.727
cty39065,"Hardin County, OH",34105.914
cty39103,"Medina County, OH",34042.629
cty39013,"Belmont County, OH",34018.895
cty39077,"Huron County, OH",33901.004
cty39085,"Lake County, OH",33815.566
cty39069,"Henry County, OH",33486.555
cty39019,"Carroll County, OH",33242.613
cty39029,"Columbiana County, OH",33181.594
cty39059,"Guernsey County, OH",33052.129
cty39083,"Knox County, OH",32811.391
cty39041,"Delaware County, OH",32564.031
cty39005,"Ashland County, OH",32369.553
cty39033,"Crawford County, OH",32350.881
cty39039,"Defiance County, OH",32210.785
cty39021,"Champaign County, OH",32178.088
cty39045,"Fairfield County, OH",31964.5
cty39063,"Hancock County, OH",31909.824
cty39101,"Marion County, OH",31822.287
cty39091,"Logan County, OH",31733.928
cty39025,"Clermont County, OH",31652.762
cty39081,"Jefferson County, OH",31545.281
cty39007,"Ashtabula County, OH",31512.078
cty39043,"Erie County, OH",31233.586
cty39053,"Gallia County, OH",31113.473
cty39015,"Brown County, OH",31046.646
cty39073,"Hocking County, OH",31012.922
cty39031,"Coshocton County, OH",30765.064
cty39017,"Butler County, OH",30758.09
cty39089,"Licking County, OH",30680.416
cty39093,"Lorain County, OH",30619.107
cty39079,"Jackson County, OH",30503.883
cty39027,"Clinton County, OH",30393.295
cty39047,"Fayette County, OH",30311.025
cty39057,"Greene County, OH",30215.387
cty39071,"Highland County, OH",30206.156
cty39097,"Madison County, OH",30134.07
cty39003,"Allen County, OH",30100.67
cty39087,"Lawrence County, OH",29493.844
cty39099,"Mahoning County, OH",29466.02
cty39023,"Clark County, OH",28354.666
cty39061,"Hamilton County, OH",28122.715
cty39035,"Cuyahoga County, OH",27940.154
cty39049,"Franklin County, OH",27692.332
cty39095,"Lucas County, OH",27657.123
cty39009,"Athens County, OH",27600.598
cty40029,"Coal County, OK",
cty40033,"Cotton County, OK",
cty40077,"Latimer County, OK",40614.516
cty40093,"Major County, OK",39189.922
cty40073,"Kingfisher County, OK",39134.348
cty40063,"Hughes County, OK",36829.055
cty40049,"Garvin County, OK",36650.641
cty40087,"McClain County, OK",36391.695
cty40099,"Murray County, OK",36373.965
cty40051,"Grady County, OK",36087.316
cty40149,"Washita County, OK",35976.922
cty40081,"Lincoln County, OK",35749.547
cty40137,"Stephens County, OK",35572.496
cty40039,"Custer County, OK",35468.781
cty40079,"Le Flore County, OK",35145.91
cty40127,"Pushmataha County, OK",35136.059
cty40103,"Noble County, OK",34218.313
cty40091,"McIntosh County, OK",34193.141
cty40131,"Rogers County, OK",33589.117
cty40047,"Garfield County, OK",33516.145
cty40061,"Haskell County, OK",33451.262
cty40135,"Sequoyah County, OK",33426.035
cty40121,"Pittsburg County, OK",33308.941
cty40041,"Delaware County, OK",33163.664
cty40037,"Creek County, OK",32733.887
cty40055,"Greer County, OK",
cty40139,"Texas County, OK",37105.316
cty40141,"Tillman County, OK",35421.367
cty40085,"Love County, OK",33093.02
cty40097,"Mayes County, OK",32663.182
cty40095,"Marshall County, OK",32148.678
cty40105,"Nowata County, OK",31780.992
cty40071,"Kay County, OK",31669.461
cty40083,"Logan County, OK",31626.883
cty40065,"Jackson County, OK",29837.791
cty40067,"Jefferson County, OK",
cty40069,"Johnston County, OK",
cty40075,"Kiowa County, OK",
cty40117,"Pawnee County, OK",33882.895
cty40115,"Ottawa County, OK",33195.785
cty40119,"Payne County, OK",33091.316
cty40133,"Seminole County, OK",32872.035
cty40145,"Wagoner County, OK",32715.807
cty40113,"Osage County, OK",32064.514
cty40125,"Pottawatomie County, OK",31823.842
cty40147,"Washington County, OK",31079.889
cty40123,"Pontotoc County, OK",30452.801
cty40089,"McCurtain County, OK",29955.451
cty40101,"Muskogee County, OK",29879.178
cty40107,"Okfuskee County, OK",
cty40143,"Tulsa County, OK",30111.771
cty40109,"Oklahoma County, OK",29584.186
cty40111,"Okmulgee County, OK",29249.006
cty41023,"Grant County, OR",
cty41041,"Lincoln County, OR",29757.393
cty41049,"Morrow County, OR",
cty41051,"Multnomah County, OR",29271.059
cty41063,"Wallowa County, OR",
cty42023,"Cameron County, PA",
cty42107,"Schuylkill County, PA",37392.531
cty42127,"Wayne County, PA",36914.578
cty42057,"Fulton County, PA",36896.164
cty42075,"Lebanon County, PA",36712.305
cty42055,"Franklin County, PA",36306.535
cty42061,"Huntingdon County, PA",36130.754
cty42097,"Northumberland County, PA",36088.52
cty42059,"Greene County, PA",36071.074
cty42131,"Wyoming County, PA",35955.898
cty42063,"Indiana County, PA",35921.27
cty42109,"Snyder County, PA",35908.395
cty42103,"Pike County, PA",35713.348
