cty,Name,Individual_income_For_Children_Born_in_1978_rP_gF_p75
cty29219,"Warren County, MO",28885.232
cty30031,"Gallatin County, MT",28874.475
cty29187,"St. Francois County, MO",28699.068
cty29167,"Polk County, MO",28696.652
cty29225,"Webster County, MO",28287.209
cty29169,"Pulaski County, MO",27396.275
cty29171,"Putnam County, MO",
cty29173,"Ralls County, MO",
cty29177,"Ray County, MO",27157.381
cty29179,"Reynolds County, MO",
cty29181,"Ripley County, MO",
cty29185,"St. Clair County, MO",
cty29199,"Scotland County, MO",
cty29203,"Shannon County, MO",
cty29205,"Shelby County, MO",
cty30047,"Lake County, MT",28302.018
cty30029,"Flathead County, MT",28030.297
cty29217,"Vernon County, MO",27965.035
cty29209,"Stone County, MO",26437.539
cty29211,"Sullivan County, MO",
cty29215,"Texas County, MO",26235.398
cty29221,"Washington County, MO",24995.193
cty29223,"Wayne County, MO",
cty29229,"Wright County, MO",
cty30001,"Beaverhead County, MT",
cty30003,"Big Horn County, MT",
cty30023,"Deer Lodge County, MT",
cty30035,"Glacier County, MT",
cty30053,"Lincoln County, MT",27440.514
cty30065,"Musselshell County, MT",
cty30067,"Park County, MT",29188.193
cty30077,"Powell County, MT",
cty30093,"Silver Bow County, MT",31800.459
cty30083,"Richland County, MT",31646.771
cty31019,"Buffalo County, NE",31479.373
cty31001,"Adams County, NE",31027.979
cty31025,"Cass County, NE",30630.744
cty31013,"Box Butte County, NE",29665.547
cty30111,"Yellowstone County, MT",29318.111
cty30081,"Ravalli County, MT",29015.426
cty30085,"Roosevelt County, MT",
cty30087,"Rosebud County, MT",
cty30089,"Sanders County, MT",
cty30101,"Toole County, MT",
cty30105,"Valley County, MT",
cty31003,"Antelope County, NE",
cty31011,"Boone County, NE",
cty31021,"Burt County, NE",
cty31023,"Butler County, NE",
cty31027,"Cedar County, NE",
cty31031,"Cherry County, NE",
cty31039,"Cuming County, NE",39686.723
cty31131,"Otoe County, NE",35552.023
cty31145,"Red Willow County, NE",34564.453
cty31141,"Platte County, NE",34543.387
cty31033,"Cheyenne County, NE",33921.293
cty31035,"Clay County, NE",
cty31037,"Colfax County, NE",37708.66
cty31041,"Custer County, NE",
cty31081,"Hamilton County, NE",34243.066
cty31067,"Gage County, NE",34184.066
cty31053,"Dodge County, NE",33542.066
cty31079,"Hall County, NE",32967.293
cty31043,"Dakota County, NE",32094.551
cty31045,"Dawes County, NE",
cty31055,"Douglas County, NE",33236.844
cty31047,"Dawson County, NE",32924.27
cty31089,"Holt County, NE",
cty31093,"Howard County, NE",
cty31095,"Jefferson County, NE",
cty31099,"Kearney County, NE",
cty31101,"Keith County, NE",
cty31107,"Knox County, NE",
cty31119,"Madison County, NE",32676.469
cty31137,"Phelps County, NE",32002.695
cty31109,"Lancaster County, NE",31078.193
cty31111,"Lincoln County, NE",29091.746
cty31121,"Merrick County, NE",
cty31127,"Nemaha County, NE",
cty31139,"Pierce County, NE",
cty31147,"Richardson County, NE",
cty34003,"Bergen County, NJ",40954.645
cty34027,"Morris County, NJ",39629.059
cty34031,"Passaic County, NJ",39267.301
cty34023,"Middlesex County, NJ",38980.121
cty34013,"Essex County, NJ",38945.828
cty34017,"Hudson County, NJ",38476.168
cty34035,"Somerset County, NJ",38327.484
cty34019,"Hunterdon County, NJ",37567.359
cty31151,"Saline County, NE",36564.996
cty34007,"Camden County, NJ",35986.016
cty31177,"Washington County, NE",35430.402
cty31185,"York County, NE",34997.129
cty33011,"Hillsborough County, NH",34520.109
cty34001,"Atlantic County, NJ",34305.66
cty33015,"Rockingham County, NH",34032.266
cty33007,"Coos County, NH",33939.648
cty31155,"Saunders County, NE",33860.84
cty31179,"Wayne County, NE",33440.953
cty31159,"Seward County, NE",33402.02
cty31153,"Sarpy County, NE",32800.129
cty31157,"Scotts Bluff County, NE",30692.779
cty31161,"Sheridan County, NE",
cty31167,"Stanton County, NE",
cty31169,"Thayer County, NE",
cty31173,"Thurston County, NE",
cty34025,"Monmouth County, NJ",37896.816
cty34021,"Mercer County, NJ",37514.164
cty34005,"Burlington County, NJ",35725.742
cty34015,"Gloucester County, NJ",35517.656
cty34029,"Ocean County, NJ",35419.238
cty34009,"Cape May County, NJ",34809.766
cty34033,"Salem County, NJ",34406.121
cty34011,"Cumberland County, NJ",33706.031
cty33001,"Belknap County, NH",32941.746
cty33013,"Merrimack County, NH",32926.492
cty33003,"Carroll County, NH",32883.258
cty33019,"Sullivan County, NH",32332.033
cty32005,"Douglas County, NV",32250.881
cty33005,"Cheshire County, NH",31899.219
cty33009,"Grafton County, NH",31867.459
cty33017,"Strafford County, NH",31376.307
cty32031,"Washoe County, NV",30629.08
cty32510,"Carson City, NV",30555.256
cty32019,"Lyon County, NV",29628.105
cty32003,"Clark County, NV",28880.457
cty32013,"Humboldt County, NV",27289.592
cty32001,"Churchill County, NV",27125.951
cty32007,"Elko County, NV",26413.564
cty32023,"Nye County, NV",23175.811
cty32033,"White Pine County, NV",
cty34039,"Union County, NJ",39363.629
cty34037,"Sussex County, NJ",36949.504
cty36001,"Albany County, NY",35921.754
cty34041,"Warren County, NJ",35833.547
cty36027,"Dutchess County, NY",35213.121
cty36035,"Fulton County, NY",35079.918
cty36005,"Bronx County, NY",34681.223
cty36007,"Broome County, NY",33949.656
cty36009,"Cattaraugus County, NY",33415.488
cty36011,"Cayuga County, NY",33262.934
cty36013,"Chautauqua County, NY",33029.738
cty36015,"Chemung County, NY",32821.676
cty36017,"Chenango County, NY",32820.914
cty36019,"Clinton County, NY",32663.582
cty36003,"Allegany County, NY",32017.721
cty36023,"Cortland County, NY",31673.516
cty35049,"Santa Fe County, NM",31201.197
cty35039,"Rio Arriba County, NM",30593.27
cty35047,"San Miguel County, NM",30560.98
cty35001,"Bernalillo County, NM",29833.33
cty35009,"Curry County, NM",28798.82
cty35006,"Cibola County, NM",28335.963
cty35005,"Chaves County, NM",28082.721
cty35007,"Colfax County, NM",
cty36029,"Erie County, NY",33995.949
cty36031,"Essex County, NY",33342.469
cty36039,"Greene County, NY",32952.691
cty36037,"Genesee County, NY",32466.959
cty35028,"Los Alamos County, NM",29779.236
cty35025,"Lea County, NM",27906.082
cty35035,"Otero County, NM",27739.08
cty35015,"Eddy County, NM",27344.846
cty35013,"Do±íáüna County, NM",26948.217
cty35031,"McKinley County, NM",26325.674
cty35017,"Grant County, NM",25617.111
cty35023,"Hidalgo County, NM",
cty35027,"Lincoln County, NM",
cty35029,"Luna County, NM",25097.211
cty35037,"Quay County, NM",
cty35061,"Valencia County, NM",26647.289
cty35043,"Sandoval County, NM",26098.598
cty35045,"San Juan County, NM",25211.436
cty35041,"Roosevelt County, NM",23827.836
cty35051,"Sierra County, NM",
cty35053,"Socorro County, NM",
cty35055,"Taos County, NM",
cty35057,"Torrance County, NM",
cty35059,"Union County, NM",
cty36059,"Nassau County, NY",41180.383
cty36079,"Putnam County, NY",40036.129
cty36119,"Westchester County, NY",39815.082
cty36085,"Richmond County, NY",38990.219
cty36087,"Rockland County, NY",38640.793
cty36103,"Suffolk County, NY",37831.879
cty36081,"Queens County, NY",36363
cty36083,"Rensselaer County, NY",35459.316
cty36071,"Orange County, NY",35348.426
cty36065,"Oneida County, NY",35341.477
cty39107,"Mercer County, OH",35337.395
cty39137,"Putnam County, OH",35314.316
cty36093,"Schenectady County, NY",35199.355
cty36091,"Saratoga County, NY",34809.801
cty36111,"Ulster County, NY",34344.086
cty36053,"Madison County, NY",34209.73
cty36061,"New York County, NY",34177.016
cty36067,"Onondaga County, NY",34026.102
cty36047,"Kings County, NY",33923.086
cty36095,"Schoharie County, NY",33915.977
cty36113,"Warren County, NY",33853.184
cty36049,"Lewis County, NY",33848.922
cty39157,"Tuscarawas County, OH",33413.961
cty36055,"Monroe County, NY",33380.402
cty36105,"Sullivan County, NY",33146.832
cty39147,"Seneca County, OH",33136.77
cty39175,"Wyandot County, OH",33105.98
cty36107,"Tioga County, NY",33030.699
cty36077,"Otsego County, NY",32939.641
cty36051,"Livingston County, NY",32799.004
cty39173,"Wood County, OH",32752.098
cty36099,"Seneca County, NY",32679.508
cty36121,"Wyoming County, NY",32603.043
cty39127,"Perry County, OH",32502.338
cty39149,"Shelby County, OH",32442.41
cty36115,"Washington County, NY",32427.971
cty36069,"Ontario County, NY",32405.059
cty36043,"Herkimer County, NY",32349.959
cty36057,"Montgomery County, NY",32213.115
cty36063,"Niagara County, NY",32196.432
cty37017,"Bladen County, NC",32151.789
cty36089,"St. Lawrence County, NY",32053.613
cty37001,"Alamance County, NC",31966.67
cty36109,"Tompkins County, NY",31948.453
cty37007,"Anson County, NC",31863.803
cty36045,"Jefferson County, NY",31841.33
cty39151,"Stark County, OH",31750.658
cty39161,"Van Wert County, OH",31715.127
cty36075,"Oswego County, NY",31657.889
cty39165,"Warren County, OH",31646.174
cty39155,"Trumbull County, OH",31635.012
cty36073,"Orleans County, NY",31622.574
cty39117,"Morrow County, OH",31581.076
cty36101,"Steuben County, NY",31518.799
cty39143,"Sandusky County, OH",31504.076
cty39153,"Summit County, OH",31504.047
cty37003,"Alexander County, NC",31133.652
cty39159,"Union County, OH",31128.16
cty36123,"Yates County, NY",31102.139
cty36117,"Wayne County, NY",30821.898
cty39129,"Pickaway County, OH",30746.49
cty39133,"Portage County, OH",30700.705
cty39119,"Muskingum County, OH",30576.957
cty39123,"Ottawa County, OH",30542.434
cty40017,"Canadian County, OK",30403.611
cty40013,"Bryan County, OK",30099.879
cty39139,"Richland County, OH",30083.975
cty39113,"Montgomery County, OH",30029.016
cty39125,"Paulding County, OH",29957.404
cty39109,"Miami County, OH",29680.684
cty37019,"Brunswick County, NC",28998.512
cty36097,"Schuyler County, NY",27243.336
cty37005,"Alleghany County, NC",
cty37009,"Ashe County, NC",
cty37011,"Avery County, NC",
cty37013,"Beaufort County, NC",30917.756
cty37015,"Bertie County, NC",
cty37099,"Jackson County, NC",34416.148
cty37061,"Duplin County, NC",34333.258
cty37041,"Chowan County, NC",33490.902
cty37053,"Currituck County, NC",32930.016
cty37127,"Nash County, NC",32858.559
cty37105,"Lee County, NC",32650.057
cty37119,"Mecklenburg County, NC",32488.461
cty37077,"Granville County, NC",32471.432
cty37065,"Edgecombe County, NC",32428.574
cty37063,"Durham County, NC",32346.352
cty37059,"Davie County, NC",32159.85
cty37101,"Johnston County, NC",31926.717
cty37083,"Halifax County, NC",31853.941
cty37037,"Chatham County, NC",31829.051
cty37069,"Franklin County, NC",31810.059
cty37107,"Lenoir County, NC",31776.541
cty37125,"Moore County, NC",31724.838
cty37097,"Iredell County, NC",31503.477
cty37081,"Guilford County, NC",31329.447
cty37067,"Forsyth County, NC",31148.959
cty37035,"Catawba County, NC",31122.4
cty37117,"Martin County, NC",31023
cty37025,"Cabarrus County, NC",30926.65
cty37027,"Caldwell County, NC",30826.291
cty37089,"Henderson County, NC",30628.91
cty37031,"Carteret County, NC",30560.539
cty37045,"Cleveland County, NC",30539.092
cty37057,"Davidson County, NC",30527.873
cty37021,"Buncombe County, NC",29929.957
cty37087,"Haywood County, NC",29911.641
cty37047,"Columbus County, NC",29363.658
cty37049,"Craven County, NC",29324.396
cty37023,"Burke County, NC",28755.639
cty37029,"Camden County, NC",
cty37033,"Caswell County, NC",29182.635
cty37039,"Cherokee County, NC",
cty37043,"Clay County, NC",
cty37109,"Lincoln County, NC",30619.838
cty37079,"Greene County, NC",30488.877
cty37123,"Montgomery County, NC",30481.039
cty37111,"McDowell County, NC",29676.65
cty37071,"Gaston County, NC",29645.484
cty37113,"Macon County, NC",29493.189
cty37051,"Cumberland County, NC",29466.529
cty37085,"Harnett County, NC",29014.654
cty37055,"Dare County, NC",28891.775
cty37091,"Hertford County, NC",
cty37093,"Hoke County, NC",24004.809
cty37103,"Jones County, NC",
cty37115,"Madison County, NC",
cty37121,"Mitchell County, NC",
cty37129,"New Hanover County, NC",29706.484
cty37131,"Northampton County, NC",
cty38003,"Barnes County, ND",35924.5
cty38071,"Ramsey County, ND",34957.59
cty38105,"Williams County, ND",34805.457
cty38093,"Stutsman County, ND",34725.465
cty38015,"Burleigh County, ND",34717.246
cty38097,"Traill County, ND",34545.152
cty38077,"Richland County, ND",34173.992
cty37171,"Surry County, NC",33769.621
cty38089,"Stark County, ND",33680.465
cty38017,"Cass County, ND",33626.824
cty37195,"Wilson County, NC",33581.223
cty37167,"Stanly County, NC",33420.238
cty37163,"Sampson County, NC",33179.008
cty38059,"Morton County, ND",33111.219
cty37183,"Wake County, NC",32893.234
cty37197,"Yadkin County, NC",32787.313
cty37153,"Richmond County, NC",32705.734
cty38101,"Ward County, ND",32684.037
cty37193,"Wilkes County, NC",32618.131
cty37139,"Pasquotank County, NC",32490.582
cty38099,"Walsh County, ND",32447.744
cty37147,"Pitt County, NC",32279.891
cty37145,"Person County, NC",32229.943
cty37191,"Wayne County, NC",30945.596
cty37135,"Orange County, NC",30930.979
cty38035,"Grand Forks County, ND",30902.732
cty37179,"Union County, NC",30765.047
cty37157,"Rockingham County, NC",30728.07
cty37181,"Vance County, NC",30674.439
cty37165,"Scotland County, NC",30567.49
cty37133,"Onslow County, NC",29375.834
cty37137,"Pamlico County, NC",
cty37151,"Randolph County, NC",30568.129
cty37159,"Rowan County, NC",30104.182
cty37175,"Transylvania County, NC",29979.455
cty37189,"Watauga County, NC",29941.598
cty37155,"Robeson County, NC",29793.434
cty37149,"Polk County, NC",29614.418
cty37141,"Pender County, NC",28967.281
cty37143,"Perquimans County, NC",
cty37169,"Stokes County, NC",28844.908
cty37161,"Rutherford County, NC",27362.93
cty37173,"Swain County, NC",
cty37185,"Warren County, NC",
cty37187,"Washington County, NC",
cty37199,"Yancey County, NC",
cty38009,"Bottineau County, ND",
cty38079,"Rolette County, ND",
cty39085,"Lake County, OH",34087.434
cty39061,"Hamilton County, OH",33620.879
cty39035,"Cuyahoga County, OH",33609.137
cty39013,"Belmont County, OH",33330.109
cty39011,"Auglaize County, OH",33265.117
cty39055,"Geauga County, OH",33035.719
cty39041,"Delaware County, OH",32978.957
cty39081,"Jefferson County, OH",32577.18
cty39099,"Mahoning County, OH",32550.838
cty39045,"Fairfield County, OH",32190.74
cty39069,"Henry County, OH",32081.92
cty39017,"Butler County, OH",32033.416
cty39051,"Fulton County, OH",31949.842
cty39049,"Franklin County, OH",31834.545
cty39033,"Crawford County, OH",31694.471
cty39101,"Marion County, OH",31664.408
cty39103,"Medina County, OH",31648.219
cty39037,"Darke County, OH",31523.434
cty39027,"Clinton County, OH",31319.025
cty39043,"Erie County, OH",31215.641
cty39063,"Hancock County, OH",31017.803
cty39025,"Clermont County, OH",30963.563
cty39031,"Coshocton County, OH",30720.787
cty39021,"Champaign County, OH",30438.855
cty39071,"Highland County, OH",30315.121
cty39015,"Brown County, OH",30266.525
cty39089,"Licking County, OH",30265.561
cty39005,"Ashland County, OH",30148.764
cty39095,"Lucas County, OH",30142.273
cty39077,"Huron County, OH",30093.777
cty39093,"Lorain County, OH",30043.104
cty39097,"Madison County, OH",29850.246
cty39019,"Carroll County, OH",29834.443
cty39047,"Fayette County, OH",29791.061
cty39039,"Defiance County, OH",29763.301
cty39001,"Adams County, OH",29755.779
cty39029,"Columbiana County, OH",29728.309
cty39057,"Greene County, OH",29706.07
cty39023,"Clark County, OH",29702.549
cty39083,"Knox County, OH",29634.021
cty39007,"Ashtabula County, OH",29294.787
cty39065,"Hardin County, OH",29217.576
cty39087,"Lawrence County, OH",29217.139
cty39003,"Allen County, OH",29119.051
cty39009,"Athens County, OH",29057.568
cty39073,"Hocking County, OH",28917.508
cty39053,"Gallia County, OH",28733.822
cty39059,"Guernsey County, OH",28446.76
cty39067,"Harrison County, OH",
cty39091,"Logan County, OH",28123.436
cty39105,"Meigs County, OH",26305.07
cty39079,"Jackson County, OH",26250.777
cty39111,"Monroe County, OH",
cty39115,"Morgan County, OH",
cty39121,"Noble County, OH",
cty39171,"Williams County, OH",30388.371
cty39169,"Wayne County, OH",29689.188
cty40009,"Beckham County, OK",29379.346
cty40021,"Cherokee County, OK",29332.041
cty39135,"Preble County, OH",29215.705
cty40031,"Comanche County, OK",28943.732
cty39167,"Washington County, OH",28668.199
cty39141,"Ross County, OH",28647.875
cty39131,"Pike County, OH",28318.771
cty39145,"Scioto County, OH",27609.57
cty39163,"Vinton County, OH",
cty40001,"Adair County, OK",
cty40005,"Atoka County, OK",
cty40011,"Blaine County, OK",
cty40019,"Carter County, OK",29144.438
cty40027,"Cleveland County, OK",28279.068
cty40015,"Caddo County, OK",24397.039
cty40023,"Choctaw County, OK",
cty40029,"Coal County, OK",
cty40033,"Cotton County, OK",
cty40035,"Craig County, OK",
cty40073,"Kingfisher County, OK",32677.871
cty40039,"Custer County, OK",30330.129
cty40049,"Garvin County, OK",30139.826
cty40047,"Garfield County, OK",30096.273
cty40123,"Pontotoc County, OK",29963.275
cty40137,"Stephens County, OK",29869.674
cty40143,"Tulsa County, OK",29779.82
cty40079,"Le Flore County, OK",29526.123
cty40119,"Payne County, OK",29247.984
cty40065,"Jackson County, OK",29096.531
cty40037,"Creek County, OK",28920.564
cty40081,"Lincoln County, OK",28882.207
cty40145,"Wagoner County, OK",28758.623
cty40139,"Texas County, OK",28110.072
cty40133,"Seminole County, OK",28102.014
cty40041,"Delaware County, OK",27948.424
cty40071,"Kay County, OK",27566.318
cty40051,"Grady County, OK",27276.855
cty40055,"Greer County, OK",
cty40061,"Haskell County, OK",
cty40063,"Hughes County, OK",
cty40067,"Jefferson County, OK",
cty40069,"Johnston County, OK",
cty40075,"Kiowa County, OK",
cty40077,"Latimer County, OK",
cty40131,"Rogers County, OK",27836.908
cty40083,"Logan County, OK",26926.699
cty40085,"Love County, OK",
cty40115,"Ottawa County, OK",30754.939
cty40147,"Washington County, OK",29846.783
cty40121,"Pittsburg County, OK",28896.285
cty40101,"Muskogee County, OK",28209.684
cty40135,"Sequoyah County, OK",26610.977
cty40089,"McCurtain County, OK",26062.545
cty40087,"McClain County, OK",25952.947
cty40091,"McIntosh County, OK",
cty40093,"Major County, OK",
cty40095,"Marshall County, OK",
cty40097,"Mayes County, OK",25110.646
cty40099,"Murray County, OK",
cty40103,"Noble County, OK",
cty40105,"Nowata County, OK",
cty40107,"Okfuskee County, OK",
cty40109,"Oklahoma County, OK",29726.516
cty40125,"Pottawatomie County, OK",29526.453
cty40111,"Okmulgee County, OK",27025.475
cty40113,"Osage County, OK",26348.635
cty40117,"Pawnee County, OK",26334.59
cty40127,"Pushmataha County, OK",
cty40141,"Tillman County, OK",
cty40149,"Washita County, OK",
cty40151,"Woods County, OK",
cty42029,"Chester County, PA",37013.359
cty42017,"Bucks County, PA",36655.758
cty42025,"Carbon County, PA",36650.629
cty42021,"Cambria County, PA",35823.145
cty42011,"Berks County, PA",35772.973
cty42007,"Beaver County, PA",35025.691
cty42003,"Allegheny County, PA",34916.223
cty42001,"Adams County, PA",33936.063
cty42031,"Clarion County, PA",33785.941
cty42019,"Butler County, PA",33690.387
cty42005,"Armstrong County, PA",33331.441
cty42009,"Bedford County, PA",33130.023
cty42027,"Centre County, PA",32974.676
cty42013,"Blair County, PA",32383.473
cty42015,"Bradford County, PA",32351.951
cty41067,"Washington County, OR",30114.563
cty41031,"Jefferson County, OR",29679.994
cty41005,"Clackamas County, OR",29427.289
cty41033,"Josephine County, OR",29130.08
cty40153,"Woodward County, OK",29034.594
cty41057,"Tillamook County, OR",29025.578
cty41059,"Umatilla County, OR",28889.063
cty41051,"Multnomah County, OR",28808.6
cty41041,"Lincoln County, OR",28771.547
cty41027,"Hood River County, OR",28618.893
cty41029,"Jackson County, OR",28584.268
cty41013,"Crook County, OR",28579.658
cty41047,"Marion County, OR",28418.949
cty41019,"Douglas County, OR",28390.746
cty41039,"Lane County, OR",28210.969
cty41053,"Polk County, OR",28123.283
cty41009,"Columbia County, OR",27985.973
cty41035,"Klamath County, OR",27755.57
cty41007,"Clatsop County, OR",27370.953
cty41011,"Coos County, OR",27302.535
cty41017,"Deschutes County, OR",27188.809
cty41001,"Baker County, OR",27149.857
cty41003,"Benton County, OR",27076.643
cty41071,"Yamhill County, OR",26326.621
cty41061,"Union County, OR",26306.537
cty41065,"Wasco County, OR",24330.059
cty41015,"Curry County, OR",23458.395
cty41023,"Grant County, OR",
cty41025,"Harney County, OR",
cty41037,"Lake County, OR",
cty41043,"Linn County, OR",26062.605
cty41045,"Malheur County, OR",24727.574
cty41049,"Morrow County, OR",
cty41063,"Wallowa County, OR",
cty42023,"Cameron County, PA",
cty42091,"Montgomery County, PA",37218.129
cty42107,"Schuylkill County, PA",37073.098
cty42045,"Delaware County, PA",37038.418
cty44001,"Bristol County, RI",36360.215
cty42095,"Northampton County, PA",36321.531
cty42079,"Luzerne County, PA",36217.012
cty42077,"Lehigh County, PA",36154.867
cty42101,"Philadelphia County, PA",35940.793
cty42069,"Lackawanna County, PA",35843.277
cty44003,"Kent County, RI",35538.551
cty42041,"Cumberland County, PA",35309.906
cty42129,"Westmoreland County, PA",35058.418
cty42063,"Indiana County, PA",34895.836
cty42043,"Dauphin County, PA",34766.555
cty42073,"Lawrence County, PA",34687.637
cty42099,"Perry County, PA",34657.039
cty42097,"Northumberland County, PA",34617.145
cty42125,"Washington County, PA",34473.813
cty42075,"Lebanon County, PA",34318.586
cty42109,"Snyder County, PA",34315.859
cty42051,"Fayette County, PA",34024.297
cty42085,"Mercer County, PA",34012.121
cty42131,"Wyoming County, PA",33982.121
cty42133,"York County, PA",33846.801
cty42127,"Wayne County, PA",33835.168
cty42111,"Somerset County, PA",33736.23
cty42047,"Elk County, PA",33630.23
cty42055,"Franklin County, PA",33387.973
cty42083,"McKean County, PA",33053.301
cty42089,"Monroe County, PA",32876.004
cty42119,"Union County, PA",32658.391
cty42059,"Greene County, PA",32616.232
cty42071,"Lancaster County, PA",32599.809
cty42115,"Susquehanna County, PA",32546.055
cty42049,"Erie County, PA",32461.453
cty42033,"Clearfield County, PA",32418.797
cty42093,"Montour County, PA",32188.551
cty42037,"Columbia County, PA",32130.668
cty42103,"Pike County, PA",32110.328
cty42121,"Venango County, PA",32027.559
cty42039,"Crawford County, PA",31864.678
cty42087,"Mifflin County, PA",31740.547
cty42035,"Clinton County, PA",29279.721
cty42057,"Fulton County, PA",
cty44007,"Providence County, RI",36054.242
cty46005,"Beadle County, SD",35235.09
cty44009,"Washington County, RI",33838.672
cty44005,"Newport County, RI",33565.23
cty45081,"Saluda County, SC",32482.127
cty45067,"Marion County, SC",32404.502
cty45029,"Colleton County, SC",31971.346
cty45071,"Newberry County, SC",31897.678
cty45039,"Fairfield County, SC",31860.328
cty45063,"Lexington County, SC",31799.883
cty45089,"Williamsburg County, SC",31426.199
cty45035,"Dorchester County, SC",31379.715
cty45043,"Georgetown County, SC",31327.551
cty45075,"Orangeburg County, SC",31185.367
cty45025,"Chesterfield County, SC",31174.588
cty45079,"Richland County, SC",31134.488
cty45027,"Clarendon County, SC",31116.129
cty45091,"York County, SC",30839.477
cty45041,"Florence County, SC",30758.361
cty45019,"Charleston County, SC",30753.244
cty45011,"Barnwell County, SC",30718.883
cty45013,"Beaufort County, SC",30660.85
cty45021,"Cherokee County, SC",30591.307
cty45051,"Horry County, SC",30569.404
cty45001,"Abbeville County, SC",30427.66
cty45085,"Sumter County, SC",30150.24
cty45069,"Marlboro County, SC",30060.979
cty45059,"Laurens County, SC",29526.283
cty45003,"Aiken County, SC",28619.787
cty45005,"Allendale County, SC",
cty45015,"Berkeley County, SC",30161.188
cty45083,"Spartanburg County, SC",30025.086
cty45031,"Darlington County, SC",29914.621
cty45037,"Edgefield County, SC",29883.242
cty45007,"Anderson County, SC",29460.906
cty45009,"Bamberg County, SC",
cty45017,"Calhoun County, SC",
cty45055,"Kershaw County, SC",30407.934
cty45073,"Oconee County, SC",30006.088
cty45057,"Lancaster County, SC",29999.66
cty45033,"Dillon County, SC",29877.422
cty45045,"Greenville County, SC",29578.414
cty45047,"Greenwood County, SC",29244.117
cty45077,"Pickens County, SC",28498.094
cty45023,"Chester County, SC",28393.291
cty45049,"Hampton County, SC",
cty45053,"Jasper County, SC",
cty45061,"Lee County, SC",
cty45065,"McCormick County, SC",
cty45087,"Union County, SC",26578.467
cty46009,"Bon Homme County, SD",
cty46013,"Brown County, SD",33544.926
cty46011,"Brookings County, SD",32173.145
cty46019,"Butte County, SD",
cty46023,"Charles Mix County, SD",
cty46035,"Davison County, SD",35443.926
cty46065,"Hughes County, SD",35135.695
cty46029,"Codington County, SD",34967.195
cty46083,"Lincoln County, SD",34361.082
cty47017,"Carroll County, TN",34164.914
cty46099,"Minnehaha County, SD",33495.68
cty46081,"Lawrence County, SD",32021.137
cty46027,"Clay County, SD",29706.875
cty46033,"Custer County, SD",
cty46037,"Day County, SD",
cty46047,"Fall River County, SD",
cty46051,"Grant County, SD",
cty46067,"Hutchinson County, SD",
cty46079,"Lake County, SD",33127.672
cty46103,"Pennington County, SD",29755.264
cty47023,"Chester County, TN",29050.801
cty47019,"Carter County, TN",28633.785
cty46093,"Meade County, SD",28464.836
cty46101,"Moody County, SD",
cty46109,"Roberts County, SD",
cty46113,,
cty46115,"Spink County, SD",
cty46121,"Todd County, SD",
cty46123,"Tripp County, SD",
cty46125,"Turner County, SD",
cty46127,"Union County, SD",33685.953
cty46129,"Walworth County, SD",
cty46135,"Yankton County, SD",32082.486
cty47031,"Coffee County, TN",29609.043
cty47037,"Davidson County, TN",29549.486
cty47009,"Blount County, TN",29505.797
cty47013,"Campbell County, TN",29342.971
cty47043,"Dickson County, TN",29337.48
cty47001,"Anderson County, TN",28712.543
cty47035,"Cumberland County, TN",28456.568
cty47021,"Cheatham County, TN",27783.861
cty47025,"Claiborne County, TN",27777.988
cty47003,"Bedford County, TN",27266.635
cty47005,"Benton County, TN",
cty47007,"Bledsoe County, TN",
cty47011,"Bradley County, TN",27874.791
cty47015,"Cannon County, TN",
cty47027,"Clay County, TN",
cty47029,"Cocke County, TN",25624.779
cty47033,"Crockett County, TN",
cty47039,"Decatur County, TN",
cty47041,"DeKalb County, TN",
cty47069,"Hardeman County, TN",31733.211
cty47113,"Madison County, TN",31080.197
cty47147,"Robertson County, TN",30687.449
cty47047,"Fayette County, TN",30456.943
cty47045,"Dyer County, TN",29654.205
cty47049,"Fentress County, TN",
cty47053,"Gibson County, TN",30646.178
cty47123,"Monroe County, TN",30477.297
cty47097,"Lauderdale County, TN",30036.207
cty47109,"McNairy County, TN",29856.006
cty47081,"Hickman County, TN",29429.68
cty47107,"McMinn County, TN",29326.604
cty47103,"Lincoln County, TN",29299.938
cty47093,"Knox County, TN",29065.867
cty47051,"Franklin County, TN",28917.439
cty47119,"Maury County, TN",28916.422
cty47071,"Hardin County, TN",28836.6
cty47077,"Henderson County, TN",28708.822
cty47065,"Hamilton County, TN",28470.422
cty47125,"Montgomery County, TN",28268.154
cty47055,"Giles County, TN",28099.818
cty47057,"Grainger County, TN",
cty47063,"Hamblen County, TN",28092.945
cty47059,"Greene County, TN",27755.264
cty47061,"Grundy County, TN",
cty47067,"Hancock County, TN",
cty47099,"Lawrence County, TN",30572.939
cty47145,"Roane County, TN",28388.924
cty47079,"Henry County, TN",28138.488
cty47089,"Jefferson County, TN",27722.65
cty47073,"Hawkins County, TN",26323.357
cty47075,"Haywood County, TN",
cty47083,"Houston County, TN",
cty47085,"Humphreys County, TN",25484.969
cty47087,"Jackson County, TN",
cty47091,"Johnson County, TN",
cty47095,"Lake County, TN",
cty47101,"Lewis County, TN",
cty47111,"Macon County, TN",31691.9
cty47131,"Obion County, TN",28005.682
cty47149,"Rutherford County, TN",27804.742
cty47105,"Loudon County, TN",27683.811
cty47115,"Marion County, TN",27270.51
cty47117,"Marshall County, TN",26744.947
cty47121,"Meigs County, TN",
cty47127,"Moore County, TN",
