cty,Name,Individual_income_For_Children_Born_in_1978_rP_gF_p25
cty29201,"Scott County, MO",20556.789
cty29167,"Polk County, MO",20461.359
cty29169,"Pulaski County, MO",19991.189
cty29159,"Pettis County, MO",19336.342
cty29171,"Putnam County, MO",
cty29173,"Ralls County, MO",
cty29187,"St. Francois County, MO",19595.836
cty29177,"Ray County, MO",18738.502
cty29179,"Reynolds County, MO",
cty29181,"Ripley County, MO",19405.74
cty29185,"St. Clair County, MO",
cty29199,"Scotland County, MO",
cty29203,"Shannon County, MO",
cty29205,"Shelby County, MO",
cty30041,"Hill County, MT",24236.969
cty30049,"Lewis and Clark County, MT",23964.213
cty30063,"Missoula County, MT",23507.85
cty30029,"Flathead County, MT",22739.51
cty29213,"Taney County, MO",21578.264
cty29219,"Warren County, MO",21060.896
cty29510,"St. Louis city, MO",20901.895
cty30047,"Lake County, MT",20021.547
cty29215,"Texas County, MO",19733.43
cty29207,"Stoddard County, MO",19429.301
cty29209,"Stone County, MO",18885.842
cty29211,"Sullivan County, MO",
cty29217,"Vernon County, MO",18878.281
cty30053,"Lincoln County, MT",18658.502
cty29229,"Wright County, MO",18502.41
cty29225,"Webster County, MO",18216.051
cty29223,"Wayne County, MO",17703.652
cty29221,"Washington County, MO",17034.916
cty30001,"Beaverhead County, MT",
cty30003,"Big Horn County, MT",
cty30021,"Dawson County, MT",
cty30023,"Deer Lodge County, MT",
cty30027,"Fergus County, MT",
cty30031,"Gallatin County, MT",23305.773
cty30035,"Glacier County, MT",14884.248
cty30043,"Jefferson County, MT",
cty30065,"Musselshell County, MT",
cty30067,"Park County, MT",23740.008
cty30077,"Powell County, MT",
cty30081,"Ravalli County, MT",22939.354
cty30083,"Richland County, MT",
cty30085,"Roosevelt County, MT",
cty30087,"Rosebud County, MT",
cty30089,"Sanders County, MT",
cty31025,"Cass County, NE",25522.637
cty31019,"Buffalo County, NE",25195.641
cty30093,"Silver Bow County, MT",23471.824
cty30101,"Toole County, MT",
cty30105,"Valley County, MT",
cty31001,"Adams County, NE",26809.807
cty30111,"Yellowstone County, MT",23583.07
cty31003,"Antelope County, NE",
cty31011,"Boone County, NE",
cty31013,"Box Butte County, NE",
cty31021,"Burt County, NE",
cty31023,"Butler County, NE",
cty31027,"Cedar County, NE",
cty31031,"Cherry County, NE",
cty31033,"Cheyenne County, NE",
cty31035,"Clay County, NE",
cty31037,"Colfax County, NE",
cty31039,"Cuming County, NE",
cty31041,"Custer County, NE",
cty31067,"Gage County, NE",26255.221
cty31053,"Dodge County, NE",25755.6
cty31079,"Hall County, NE",23803.965
cty31043,"Dakota County, NE",23581.502
cty31045,"Dawes County, NE",
cty31089,"Holt County, NE",28583.975
cty31055,"Douglas County, NE",23543.963
cty31047,"Dawson County, NE",22881.459
cty31081,"Hamilton County, NE",
cty31093,"Howard County, NE",
cty31095,"Jefferson County, NE",
cty31099,"Kearney County, NE",
cty31101,"Keith County, NE",
cty31107,"Knox County, NE",
cty31141,"Platte County, NE",27437.199
cty31131,"Otoe County, NE",26396.242
cty31119,"Madison County, NE",25352.391
cty31109,"Lancaster County, NE",22987.059
cty31111,"Lincoln County, NE",22276.041
cty31121,"Merrick County, NE",
cty31127,"Nemaha County, NE",
cty31137,"Phelps County, NE",
cty31139,"Pierce County, NE",
cty31145,"Red Willow County, NE",
cty31147,"Richardson County, NE",
cty31153,"Sarpy County, NE",25562.598
cty31151,"Saline County, NE",25386.223
cty31155,"Saunders County, NE",25373.375
cty31157,"Scotts Bluff County, NE",22571.623
cty31159,"Seward County, NE",
cty31161,"Sheridan County, NE",
cty31167,"Stanton County, NE",
cty31169,"Thayer County, NE",
cty31173,"Thurston County, NE",
cty31177,"Washington County, NE",
cty31179,"Wayne County, NE",
cty34003,"Bergen County, NJ",35073.512
cty34027,"Morris County, NJ",32920.023
cty34023,"Middlesex County, NJ",31571.229
cty34035,"Somerset County, NJ",31470.402
cty34019,"Hunterdon County, NJ",30960.334
cty34017,"Hudson County, NJ",30277.748
cty34025,"Monmouth County, NJ",28885.656
cty34031,"Passaic County, NJ",28766.141
cty34013,"Essex County, NJ",28734.197
cty34021,"Mercer County, NJ",28481.975
cty31185,"York County, NE",28055.082
cty34005,"Burlington County, NJ",28049.053
cty33003,"Carroll County, NH",27630.053
cty33015,"Rockingham County, NH",27239.969
cty34029,"Ocean County, NJ",26936.32
cty34015,"Gloucester County, NJ",26765.609
cty34009,"Cape May County, NJ",26448.939
cty33011,"Hillsborough County, NH",26251.564
cty34007,"Camden County, NJ",26190.088
cty32005,"Douglas County, NV",25944.34
cty34033,"Salem County, NJ",25359.582
cty33013,"Merrimack County, NH",25142.08
cty33009,"Grafton County, NH",25085.963
cty34011,"Cumberland County, NJ",24968.213
cty34001,"Atlantic County, NJ",24813.842
cty33005,"Cheshire County, NH",24562.666
cty33001,"Belknap County, NH",24229.785
cty33007,"Coos County, NH",24147.619
cty32003,"Clark County, NV",23956.061
cty32031,"Washoe County, NV",23902.535
cty32510,"Carson City, NV",22587.201
cty33019,"Sullivan County, NH",22519.572
cty33017,"Strafford County, NH",22393.818
cty32007,"Elko County, NV",22116.654
cty32019,"Lyon County, NV",21768.881
cty32023,"Nye County, NV",21451.719
cty32001,"Churchill County, NV",20780.619
cty32013,"Humboldt County, NV",18401.928
cty32033,"White Pine County, NV",
cty34039,"Union County, NJ",30981.676
cty34037,"Sussex County, NJ",29475.67
cty36001,"Albany County, NY",27873.682
cty36027,"Dutchess County, NY",27357.77
cty36005,"Bronx County, NY",26349.604
cty34041,"Warren County, NJ",26252.867
cty36039,"Greene County, NY",26196.691
cty36029,"Erie County, NY",25596.705
cty35049,"Santa Fe County, NM",25489.85
cty36021,"Columbia County, NY",25328.32
cty36007,"Broome County, NY",24516.688
cty36011,"Cayuga County, NY",24363.719
cty36025,"Delaware County, NY",24099.088
cty36031,"Essex County, NY",24001.752
cty35047,"San Miguel County, NM",23934.271
cty36009,"Cattaraugus County, NY",23924.762
cty36035,"Fulton County, NY",23904.207
cty35039,"Rio Arriba County, NM",23579.268
cty36017,"Chenango County, NY",23346.822
cty36023,"Cortland County, NY",23333.102
cty36019,"Clinton County, NY",23259.762
cty36033,"Franklin County, NY",23226.188
cty35001,"Bernalillo County, NM",22682.814
cty36037,"Genesee County, NY",22681.99
cty36013,"Chautauqua County, NY",22587.02
cty35043,"Sandoval County, NM",22347.5
cty35013,"Do±íáüna County, NM",21655.322
cty35053,"Socorro County, NM",21073.881
cty35007,"Colfax County, NM",20504.467
cty36003,"Allegany County, NY",20464.305
cty36015,"Chemung County, NY",20294.502
cty35035,"Otero County, NM",20183.85
cty35037,"Quay County, NM",20081.596
cty35009,"Curry County, NM",19855.143
cty35061,"Valencia County, NM",19851.973
cty35017,"Grant County, NM",19525.633
cty35031,"McKinley County, NM",19274.404
cty35015,"Eddy County, NM",18994.9
cty35045,"San Juan County, NM",18846.389
cty35006,"Cibola County, NM",18803.67
cty35005,"Chaves County, NM",18461.975
cty35023,"Hidalgo County, NM",
cty35025,"Lea County, NM",18431.771
cty35027,"Lincoln County, NM",
cty35028,"Los Alamos County, NM",
cty35041,"Roosevelt County, NM",18256.637
cty35029,"Luna County, NM",15655.284
cty35051,"Sierra County, NM",
cty35055,"Taos County, NM",
cty35057,"Torrance County, NM",
cty35059,"Union County, NM",
cty36079,"Putnam County, NY",33603.855
cty36059,"Nassau County, NY",33193.605
cty36119,"Westchester County, NY",31392.502
cty36085,"Richmond County, NY",30990.104
cty36087,"Rockland County, NY",30077.746
cty36103,"Suffolk County, NY",29977.055
cty36081,"Queens County, NY",29557.621
cty39107,"Mercer County, OH",29049.158
cty39137,"Putnam County, OH",29038.111
cty36061,"New York County, NY",28275.336
cty36047,"Kings County, NY",27027.039
cty36077,"Otsego County, NY",26569.494
cty36111,"Ulster County, NY",26544.166
cty36091,"Saratoga County, NY",26341.066
cty36083,"Rensselaer County, NY",25641.998
cty36071,"Orange County, NY",25222.799
cty36065,"Oneida County, NY",24917.15
cty36069,"Ontario County, NY",24895.762
cty36051,"Livingston County, NY",24647.852
cty36115,"Washington County, NY",24647.43
cty36099,"Seneca County, NY",24480.617
cty36055,"Monroe County, NY",24458.961
cty39159,"Union County, OH",24432.791
cty36093,"Schenectady County, NY",24385.51
cty36067,"Onondaga County, NY",24213.012
cty36043,"Herkimer County, NY",24149.848
cty36121,"Wyoming County, NY",24128.49
cty36095,"Schoharie County, NY",24082.396
cty40017,"Canadian County, OK",23899.834
cty37015,"Bertie County, NC",23806.43
cty36105,"Sullivan County, NY",23748.238
cty36123,"Yates County, NY",23670.527
cty36109,"Tompkins County, NY",23633.334
cty39173,"Wood County, OH",23629.598
cty36057,"Montgomery County, NY",23591.693
cty36113,"Warren County, NY",23567.039
cty36073,"Orleans County, NY",23280.701
cty39149,"Shelby County, OH",23135.625
cty39147,"Seneca County, OH",23093.348
cty36063,"Niagara County, NY",22768.324
cty36049,"Lewis County, NY",22756.23
cty39117,"Morrow County, OH",22744.125
cty39165,"Warren County, OH",22695.822
cty39133,"Portage County, OH",22527.484
cty36117,"Wayne County, NY",22511.842
cty36107,"Tioga County, NY",22463.896
cty36053,"Madison County, NY",22451.037
cty39143,"Sandusky County, OH",22419.938
cty36101,"Steuben County, NY",22284.098
cty36089,"St. Lawrence County, NY",22247.531
cty39161,"Van Wert County, OH",22080.33
cty39135,"Preble County, OH",21999.506
cty39175,"Wyandot County, OH",21832.406
cty40027,"Cleveland County, OK",21589.906
cty36097,"Schuyler County, NY",21434.188
cty39155,"Trumbull County, OH",21342.785
cty39123,"Ottawa County, OH",21309.506
cty40031,"Comanche County, OK",21182.732
cty36045,"Jefferson County, NY",21104.781
cty39153,"Summit County, OH",21059.486
cty37009,"Ashe County, NC",21022.365
cty40019,"Carter County, OK",21016.387
cty39109,"Miami County, OH",20942.248
cty37001,"Alamance County, NC",20897.381
cty39151,"Stark County, OH",20879.4
cty39125,"Paulding County, OH",20843.836
cty39169,"Wayne County, OH",20614.25
cty39111,"Monroe County, OH",20524.604
cty39113,"Montgomery County, OH",20446.715
cty37013,"Beaufort County, NC",20446.5
cty40021,"Cherokee County, OK",20304.746
cty39171,"Williams County, OH",20304.094
cty39167,"Washington County, OH",20286.297
cty36075,"Oswego County, NY",20226.941
cty40023,"Choctaw County, OK",20222.053
cty37017,"Bladen County, NC",20220.602
cty40013,"Bryan County, OK",20030.715
cty40015,"Caddo County, OK",20016.102
cty37007,"Anson County, NC",19812.904
cty39157,"Tuscarawas County, OH",19785.623
cty40009,"Beckham County, OK",19570.668
cty37019,"Brunswick County, NC",19408.703
cty39115,"Morgan County, OH",19312.051
cty40001,"Adair County, OK",19286.893
cty39139,"Richland County, OH",19228.49
cty39127,"Perry County, OH",19204.482
cty39119,"Muskingum County, OH",19118.502
cty37003,"Alexander County, NC",18775.656
cty37005,"Alleghany County, NC",
cty37011,"Avery County, NC",
cty37055,"Dare County, NC",26221.965
cty37123,"Montgomery County, NC",24106.834
cty37119,"Mecklenburg County, NC",23212.807
cty37077,"Granville County, NC",23125.055
cty37063,"Durham County, NC",23006.094
cty37113,"Macon County, NC",22970.441
cty37069,"Franklin County, NC",22589.229
cty37127,"Nash County, NC",22491.754
cty37037,"Chatham County, NC",22475.793
cty37101,"Johnston County, NC",22313.707
cty37091,"Hertford County, NC",22268.332
cty37117,"Martin County, NC",22103.473
cty37105,"Lee County, NC",21970.893
cty37079,"Greene County, NC",21966.609
cty37047,"Columbus County, NC",21952.143
cty37053,"Currituck County, NC",21939.67
cty37065,"Edgecombe County, NC",21862.797
cty37041,"Chowan County, NC",21692.822
cty37125,"Moore County, NC",21690.574
cty37081,"Guilford County, NC",21676.824
cty37107,"Lenoir County, NC",21502.09
cty37067,"Forsyth County, NC",21348.723
cty37061,"Duplin County, NC",21153.709
cty37049,"Craven County, NC",21104.656
cty37083,"Halifax County, NC",21055.371
cty37089,"Henderson County, NC",20997.102
cty37085,"Harnett County, NC",20953.115
cty37099,"Jackson County, NC",20835.42
cty37021,"Buncombe County, NC",20714.762
cty37051,"Cumberland County, NC",20338.686
cty37109,"Lincoln County, NC",20204.342
cty37039,"Cherokee County, NC",20089.703
cty37023,"Burke County, NC",20046.771
cty37025,"Cabarrus County, NC",20003.496
cty37035,"Catawba County, NC",19648.777
cty37027,"Caldwell County, NC",18339.162
cty37029,"Camden County, NC",
cty37031,"Carteret County, NC",21925.748
cty37115,"Madison County, NC",19814.041
cty37033,"Caswell County, NC",19314.283
cty37043,"Clay County, NC",
cty37097,"Iredell County, NC",19976.781
cty37059,"Davie County, NC",19825.383
cty37087,"Haywood County, NC",19728.613
cty37057,"Davidson County, NC",19620.752
cty37093,"Hoke County, NC",19140.266
cty37111,"McDowell County, NC",18816.857
cty37071,"Gaston County, NC",18475.398
cty37045,"Cleveland County, NC",18272.51
cty37103,"Jones County, NC",
cty37121,"Mitchell County, NC",
cty38015,"Burleigh County, ND",28886.814
cty38059,"Morton County, ND",28101.678
cty38089,"Stark County, ND",28049.277
cty38077,"Richland County, ND",26302.744
cty38017,"Cass County, ND",25629.291
cty38035,"Grand Forks County, ND",25177.701
cty38093,"Stutsman County, ND",25103.209
cty37135,"Orange County, NC",24641.084
cty37183,"Wake County, NC",24577.818
cty38101,"Ward County, ND",24197.014
cty37185,"Warren County, NC",23902.461
cty37189,"Watauga County, NC",23406.084
cty37169,"Stokes County, NC",23339.352
cty37145,"Person County, NC",22926.238
cty37163,"Sampson County, NC",22593.729
cty37131,"Northampton County, NC",22522.729
cty37195,"Wilson County, NC",22191.182
cty37139,"Pasquotank County, NC",21883.789
cty37133,"Onslow County, NC",21845.07
cty37129,"New Hanover County, NC",21037.691
cty37137,"Pamlico County, NC",
cty38105,"Williams County, ND",21673.637
cty37179,"Union County, NC",21612.137
cty37167,"Stanly County, NC",21286.988
cty37171,"Surry County, NC",21266.797
cty37147,"Pitt County, NC",21251.313
cty37199,"Yancey County, NC",20939.225
cty37153,"Richmond County, NC",20706.012
cty37143,"Perquimans County, NC",20467.26
cty37141,"Pender County, NC",19762.758
cty37149,"Polk County, NC",
cty37181,"Vance County, NC",21201.691
cty37193,"Wilkes County, NC",21011.701
cty37187,"Washington County, NC",20895.354
cty37191,"Wayne County, NC",20535.912
cty37197,"Yadkin County, NC",20354.941
cty37151,"Randolph County, NC",20014.072
cty37165,"Scotland County, NC",19730.033
cty37155,"Robeson County, NC",19566.857
cty37159,"Rowan County, NC",19114.195
cty37157,"Rockingham County, NC",18798.18
cty37161,"Rutherford County, NC",18129.336
cty37173,"Swain County, NC",
cty37175,"Transylvania County, NC",18686.736
cty38003,"Barnes County, ND",
cty38009,"Bottineau County, ND",
cty38071,"Ramsey County, ND",
cty39001,"Adams County, OH",18055.439
cty38079,"Rolette County, ND",11831.283
cty38097,"Traill County, ND",
cty38099,"Walsh County, ND",
cty39085,"Lake County, OH",25446.422
cty39055,"Geauga County, OH",25232.209
cty39103,"Medina County, OH",24301.463
cty39035,"Cuyahoga County, OH",24298.951
cty39011,"Auglaize County, OH",23947.488
cty39061,"Hamilton County, OH",22887.803
cty39051,"Fulton County, OH",22558.695
cty39099,"Mahoning County, OH",22350.268
cty39049,"Franklin County, OH",22312.254
cty39037,"Darke County, OH",22269.699
cty39041,"Delaware County, OH",22174.877
cty39063,"Hancock County, OH",22161.535
cty39019,"Carroll County, OH",22042.729
cty39083,"Knox County, OH",21875.891
cty39045,"Fairfield County, OH",21774.25
cty39005,"Ashland County, OH",21724.32
cty39025,"Clermont County, OH",21589.822
cty39017,"Butler County, OH",21502.982
cty39089,"Licking County, OH",21449.287
cty39097,"Madison County, OH",21363.916
cty39033,"Crawford County, OH",21264.469
cty39065,"Hardin County, OH",21179.473
cty39043,"Erie County, OH",21175.131
cty39007,"Ashtabula County, OH",21172.807
cty39013,"Belmont County, OH",21080.621
cty39077,"Huron County, OH",21047.037
cty39047,"Fayette County, OH",21007.836
cty39093,"Lorain County, OH",21007.566
cty39027,"Clinton County, OH",20896.334
cty39081,"Jefferson County, OH",20754.641
cty39039,"Defiance County, OH",20749.568
cty39067,"Harrison County, OH",20719.951
cty39071,"Highland County, OH",20675.5
cty39091,"Logan County, OH",20562.277
cty39057,"Greene County, OH",20554.973
cty39069,"Henry County, OH",20378.098
cty39015,"Brown County, OH",20375.768
cty39101,"Marion County, OH",20365.242
cty39029,"Columbiana County, OH",20258.486
cty39003,"Allen County, OH",20148.342
cty39095,"Lucas County, OH",20087.826
cty39009,"Athens County, OH",19564.309
cty39059,"Guernsey County, OH",19222.014
cty39087,"Lawrence County, OH",18937.066
cty39021,"Champaign County, OH",18846.617
cty39105,"Meigs County, OH",18512.977
cty39053,"Gallia County, OH",18192.91
cty39023,"Clark County, OH",18188.66
cty39079,"Jackson County, OH",17995.932
cty39075,"Holmes County, OH",17815.34
cty39073,"Hocking County, OH",17510.986
cty39031,"Coshocton County, OH",17067.719
cty39121,"Noble County, OH",
cty39129,"Pickaway County, OH",18510.178
cty39163,"Vinton County, OH",18481.205
cty40035,"Craig County, OK",17947.324
cty39145,"Scioto County, OH",17565.215
cty39131,"Pike County, OH",16620.252
cty39141,"Ross County, OH",15510.897
cty40005,"Atoka County, OK",
cty40011,"Blaine County, OK",
cty40029,"Coal County, OK",
cty40033,"Cotton County, OK",
cty40139,"Texas County, OK",23978.197
cty40039,"Custer County, OK",22280.863
cty40073,"Kingfisher County, OK",22130.213
cty40065,"Jackson County, OK",22038.756
cty40147,"Washington County, OK",21846.621
cty40143,"Tulsa County, OK",21406.654
cty40123,"Pontotoc County, OK",21328.936
cty40113,"Osage County, OK",20952.738
cty40047,"Garfield County, OK",20939.547
cty40131,"Rogers County, OK",20368.605
cty40041,"Delaware County, OK",20340.811
cty40037,"Creek County, OK",20223.688
cty40051,"Grady County, OK",19206.842
cty40071,"Kay County, OK",18264.141
cty40049,"Garvin County, OK",18148.564
cty40055,"Greer County, OK",
cty40061,"Haskell County, OK",
cty40063,"Hughes County, OK",
cty40067,"Jefferson County, OK",
cty40069,"Johnston County, OK",
cty40075,"Kiowa County, OK",
cty40077,"Latimer County, OK",
cty40109,"Oklahoma County, OK",20951.236
cty40115,"Ottawa County, OK",20478.521
cty40087,"McClain County, OK",20303.766
cty40133,"Seminole County, OK",20290.064
cty40145,"Wagoner County, OK",20225.023
cty40117,"Pawnee County, OK",19722.682
cty40111,"Okmulgee County, OK",19687.549
cty40097,"Mayes County, OK",19634.867
cty40119,"Payne County, OK",19633.736
cty40125,"Pottawatomie County, OK",19490.535
cty40101,"Muskogee County, OK",19213.344
cty40099,"Murray County, OK",19156.83
cty40083,"Logan County, OK",18966.465
cty40121,"Pittsburg County, OK",18950.693
cty40091,"McIntosh County, OK",18832.141
cty40137,"Stephens County, OK",18492.15
cty40089,"McCurtain County, OK",17894.658
cty40081,"Lincoln County, OK",17435.896
cty40079,"Le Flore County, OK",17427.309
cty40085,"Love County, OK",
cty40093,"Major County, OK",
cty40095,"Marshall County, OK",
cty40103,"Noble County, OK",
cty40105,"Nowata County, OK",
cty40107,"Okfuskee County, OK",
cty40127,"Pushmataha County, OK",
cty40135,"Sequoyah County, OK",18565.883
cty40141,"Tillman County, OK",
cty40149,"Washita County, OK",
cty40151,"Woods County, OK",
cty42029,"Chester County, PA",29120.076
cty42017,"Bucks County, PA",28871.279
cty42025,"Carbon County, PA",25833.971
cty42001,"Adams County, PA",25718.918
cty42021,"Cambria County, PA",25325.432
cty42011,"Berks County, PA",25263.799
cty42003,"Allegheny County, PA",25252.604
cty42027,"Centre County, PA",24365.969
cty42019,"Butler County, PA",24189.469
cty42007,"Beaver County, PA",23936.898
cty42005,"Armstrong County, PA",23798.844
cty41015,"Curry County, OR",23474.52
cty41067,"Washington County, OR",23338.342
cty41027,"Hood River County, OR",23232.672
cty41017,"Deschutes County, OR",22974.975
cty42009,"Bedford County, PA",22875.883
cty41031,"Jefferson County, OR",22617.986
cty41059,"Umatilla County, OR",22566.641
cty41029,"Jackson County, OR",22344.391
cty42031,"Clarion County, PA",22327.482
cty41051,"Multnomah County, OR",22301.557
cty41057,"Tillamook County, OR",22264.926
cty41005,"Clackamas County, OR",22091.541
cty42015,"Bradford County, PA",21776.393
cty41065,"Wasco County, OR",21657.113
cty42013,"Blair County, PA",21412.799
cty41007,"Clatsop County, OR",21399.887
cty41003,"Benton County, OR",21370.744
cty41061,"Union County, OR",21135.008
cty41047,"Marion County, OR",21007.584
cty41001,"Baker County, OR",20871.666
cty41039,"Lane County, OR",20633.416
cty41011,"Coos County, OR",20579.494
cty41033,"Josephine County, OR",20395.215
cty41053,"Polk County, OR",20379.656
cty40153,"Woodward County, OK",20147.762
cty41071,"Yamhill County, OR",20078.479
cty41019,"Douglas County, OR",20077.104
cty41035,"Klamath County, OR",20029.168
cty41009,"Columbia County, OR",19963.246
cty41045,"Malheur County, OR",19540.926
cty41013,"Crook County, OR",19073.793
cty41023,"Grant County, OR",
cty41025,"Harney County, OR",
cty41037,"Lake County, OR",
cty41041,"Lincoln County, OR",19474.361
cty41043,"Linn County, OR",18673.369
cty41049,"Morrow County, OR",
cty41063,"Wallowa County, OR",
cty42023,"Cameron County, PA",
cty42091,"Montgomery County, PA",29548.563
cty44001,"Bristol County, RI",28957.057
cty42045,"Delaware County, PA",28328.58
cty42041,"Cumberland County, PA",27456.518
cty42095,"Northampton County, PA",27016.734
cty42127,"Wayne County, PA",26847.406
cty44003,"Kent County, RI",26811.553
cty42077,"Lehigh County, PA",26487.529
cty42079,"Luzerne County, PA",26279.475
cty42069,"Lackawanna County, PA",26206.518
cty42089,"Monroe County, PA",25669.402
cty42129,"Westmoreland County, PA",25602.752
cty42107,"Schuylkill County, PA",25434.684
cty42075,"Lebanon County, PA",25407.814
cty42101,"Philadelphia County, PA",25379.633
cty42047,"Elk County, PA",25269.471
cty42097,"Northumberland County, PA",25250.791
cty42119,"Union County, PA",25176.08
cty42063,"Indiana County, PA",25125.814
cty42055,"Franklin County, PA",24865.264
cty42125,"Washington County, PA",24759.436
cty42103,"Pike County, PA",24753.475
cty42043,"Dauphin County, PA",24723.68
cty42131,"Wyoming County, PA",24670.877
cty42109,"Snyder County, PA",24619.84
cty42073,"Lawrence County, PA",24163.152
cty42133,"York County, PA",23963.932
cty42037,"Columbia County, PA",23882.531
cty42099,"Perry County, PA",23808.938
cty42067,"Juniata County, PA",23479.82
cty42115,"Susquehanna County, PA",23470.449
cty42071,"Lancaster County, PA",23312.283
cty42093,"Montour County, PA",23193.738
cty42059,"Greene County, PA",23143.176
cty42111,"Somerset County, PA",23141.793
cty42065,"Jefferson County, PA",23031.408
cty42123,"Warren County, PA",22792.354
cty42033,"Clearfield County, PA",22710.533
cty42061,"Huntingdon County, PA",22542.811
cty42083,"McKean County, PA",22479.82
cty42035,"Clinton County, PA",22293.447
cty42085,"Mercer County, PA",22144.783
cty42081,"Lycoming County, PA",22118.436
cty42051,"Fayette County, PA",21871.021
cty42117,"Tioga County, PA",21657.236
cty42049,"Erie County, PA",21446.553
cty42039,"Crawford County, PA",21090.133
cty42057,"Fulton County, PA",
cty44007,"Providence County, RI",26902.01
cty44009,"Washington County, RI",26381.295
cty44005,"Newport County, RI",24740.326
cty46005,"Beadle County, SD",24451.566
cty45035,"Dorchester County, SC",23489.527
cty45019,"Charleston County, SC",23040.313
cty45013,"Beaufort County, SC",22812.045
cty45009,"Bamberg County, SC",22435.313
cty45079,"Richland County, SC",22346.576
cty45041,"Florence County, SC",22277.219
cty45027,"Clarendon County, SC",22138.699
cty45063,"Lexington County, SC",21845.258
cty45015,"Berkeley County, SC",21822.861
cty45075,"Orangeburg County, SC",21760.354
cty45089,"Williamsburg County, SC",21752.971
cty45071,"Newberry County, SC",21705.936
cty45029,"Colleton County, SC",21301.752
cty45091,"York County, SC",21157.102
cty45001,"Abbeville County, SC",21130.451
cty45037,"Edgefield County, SC",21078.125
cty45039,"Fairfield County, SC",21037.666
cty45067,"Marion County, SC",20990.938
cty45051,"Horry County, SC",20980.881
cty45081,"Saluda County, SC",20961.031
cty45049,"Hampton County, SC",20922.57
cty45043,"Georgetown County, SC",20850.781
cty45031,"Darlington County, SC",20811.824
cty45061,"Lee County, SC",20690.844
cty45055,"Kershaw County, SC",20627.002
cty45017,"Calhoun County, SC",20623.189
cty45085,"Sumter County, SC",20471.078
cty45053,"Jasper County, SC",20449.436
cty45023,"Chester County, SC",20192.072
cty45059,"Laurens County, SC",20172.139
cty45045,"Greenville County, SC",20112.029
cty45047,"Greenwood County, SC",19601.566
cty45057,"Lancaster County, SC",19582.459
cty45083,"Spartanburg County, SC",19561.016
cty45069,"Marlboro County, SC",19345.6
cty45011,"Barnwell County, SC",19334.609
cty45087,"Union County, SC",19229.607
cty45003,"Aiken County, SC",19191.326
cty45025,"Chesterfield County, SC",19115.496
cty45033,"Dillon County, SC",18838.17
cty45005,"Allendale County, SC",18534.539
cty45073,"Oconee County, SC",18312.037
cty45007,"Anderson County, SC",18086.361
cty45077,"Pickens County, SC",17865.018
cty45021,"Cherokee County, SC",17188.711
cty45065,"McCormick County, SC",
cty46009,"Bon Homme County, SD",
cty46013,"Brown County, SD",26219.117
cty46011,"Brookings County, SD",25372.705
cty46019,"Butte County, SD",
cty46023,"Charles Mix County, SD",
cty46027,"Clay County, SD",
cty46065,"Hughes County, SD",27599.064
cty46035,"Davison County, SD",27255.947
cty46029,"Codington County, SD",27157.252
cty46033,"Custer County, SD",
cty46037,"Day County, SD",
cty46047,"Fall River County, SD",
cty46051,"Grant County, SD",
cty46067,"Hutchinson County, SD",
cty46079,"Lake County, SD",
cty46135,"Yankton County, SD",26508.674
cty46083,"Lincoln County, SD",26290.613
cty46099,"Minnehaha County, SD",26040.506
cty46081,"Lawrence County, SD",23545.842
cty46103,"Pennington County, SD",21675.709
cty47021,"Cheatham County, TN",21097.23
cty46093,"Meade County, SD",20789.623
cty46101,"Moody County, SD",
cty46109,"Roberts County, SD",
cty46113,,
cty46115,"Spink County, SD",
cty46121,"Todd County, SD",
cty46123,"Tripp County, SD",
cty46125,"Turner County, SD",
cty46127,"Union County, SD",
cty46129,"Walworth County, SD",
cty47033,"Crockett County, TN",20983.551
cty47037,"Davidson County, TN",20965.162
cty47043,"Dickson County, TN",20963.115
cty47023,"Chester County, TN",20544.244
cty47041,"DeKalb County, TN",20382.064
cty47035,"Cumberland County, TN",20311.992
cty47001,"Anderson County, TN",19422.238
cty47015,"Cannon County, TN",19188.336
cty47009,"Blount County, TN",19105.313
cty47017,"Carroll County, TN",18824.131
cty47025,"Claiborne County, TN",18762.131
cty47003,"Bedford County, TN",18606.896
cty47031,"Coffee County, TN",18356.232
cty47019,"Carter County, TN",17912.348
cty47013,"Campbell County, TN",17800.932
cty47011,"Bradley County, TN",17026.459
cty47005,"Benton County, TN",15784.899
cty47007,"Bledsoe County, TN",
cty47027,"Clay County, TN",
cty47029,"Cocke County, TN",16936.871
cty47039,"Decatur County, TN",
cty47103,"Lincoln County, TN",22435.082
cty47047,"Fayette County, TN",21579.879
cty47049,"Fentress County, TN",21273.035
cty47111,"Macon County, TN",21191.299
cty47147,"Robertson County, TN",20958.76
cty47133,"Overton County, TN",20946.6
cty47117,"Marshall County, TN",20725.469
cty47055,"Giles County, TN",20645.779
cty47113,"Madison County, TN",20284.229
cty47107,"McMinn County, TN",19979.455
cty47077,"Henderson County, TN",19908.578
cty47069,"Hardeman County, TN",19710.025
cty47065,"Hamilton County, TN",19692.191
cty47081,"Hickman County, TN",19633.121
cty47119,"Maury County, TN",19613.246
cty47131,"Obion County, TN",19515.24
cty47101,"Lewis County, TN",19508.66
cty47105,"Loudon County, TN",19467.35
cty47141,"Putnam County, TN",19308.17
cty47099,"Lawrence County, TN",19235.045
cty47075,"Haywood County, TN",19188.453
