cty,Name,Individual_income_For_Children_Born_in_1978_rP_gM_p100
cty47073,"Hawkins County, TN",35519.07
cty47109,"McNairy County, TN",35200.895
cty47069,"Hardeman County, TN",34427.359
cty47083,"Houston County, TN",
cty47087,"Jackson County, TN",
cty47091,"Johnson County, TN",
cty47093,"Knox County, TN",35768.488
cty47095,"Lake County, TN",
cty47101,"Lewis County, TN",
cty47145,"Roane County, TN",35337.797
cty47141,"Putnam County, TN",35315.941
cty47105,"Loudon County, TN",33342.672
cty47121,"Meigs County, TN",
cty47127,"Moore County, TN",
cty47129,"Morgan County, TN",
cty47135,"Perry County, TN",
cty47139,"Polk County, TN",
cty47149,"Rutherford County, TN",37531.992
cty47151,"Scott County, TN",
cty47153,"Sequatchie County, TN",
cty48035,"Bosque County, TX",46511.855
cty48003,"Andrews County, TX",46458.367
cty48071,"Chambers County, TX",45388.234
cty48051,"Burleson County, TX",44043.73
cty48015,"Austin County, TX",43707.039
cty47159,"Smith County, TN",42780.207
cty48013,"Atascosa County, TX",41990.582
cty48053,"Burnet County, TX",40945
cty48039,"Brazoria County, TX",40711.285
cty48067,"Cass County, TX",40660.66
cty48005,"Angelina County, TX",40533.199
cty47171,"Unicoi County, TN",39843.965
cty48021,"Bastrop County, TX",39590.352
cty48049,"Brown County, TX",39516.469
cty48001,"Anderson County, TX",39504.57
cty48025,"Bee County, TX",39188.172
cty48055,"Caldwell County, TX",39143.73
cty47165,"Sumner County, TN",38713.59
cty48041,"Brazos County, TX",38451.742
cty47187,"Williamson County, TN",38297.316
cty48027,"Bell County, TX",38265.438
cty47167,"Tipton County, TN",38248.219
cty48037,"Bowie County, TX",37491.313
cty47189,"Wilson County, TN",37382.332
cty47185,"White County, TN",36997.621
cty47157,"Shelby County, TN",36987.172
cty47163,"Sullivan County, TN",36930.957
cty47155,"Sevier County, TN",36347.59
cty47161,"Stewart County, TN",
cty47169,"Trousdale County, TN",
cty47173,"Union County, TN",
cty47175,"Van Buren County, TN",
cty47177,"Warren County, TN",36881.289
cty47179,"Washington County, TN",36000.352
cty47181,"Wayne County, TN",
cty48029,"Bexar County, TX",36522.859
cty48057,"Calhoun County, TX",35580.199
cty47183,"Weakley County, TN",33679.234
cty48019,"Bandera County, TX",31141.977
cty48007,"Aransas County, TX",29647.346
cty48009,"Archer County, TX",
cty48017,"Bailey County, TX",
cty48043,"Brewster County, TX",
cty48047,"Brooks County, TX",
cty48059,"Callahan County, TX",
cty48061,"Cameron County, TX",33922.297
cty48063,"Camp County, TX",
cty48069,"Castro County, TX",
cty48073,"Cherokee County, TX",39793.992
cty48075,"Childress County, TX",
cty48077,"Clay County, TX",
cty48079,"Cochran County, TX",
cty48083,"Coleman County, TX",
cty48149,"Fayette County, TX",48649.285
cty48161,"Freestone County, TX",47033.523
cty48089,"Colorado County, TX",45498.109
cty48123,"DeWitt County, TX",44742.512
cty48165,"Gaines County, TX",43927.641
cty48199,"Hardin County, TX",43668.777
cty48179,"Gray County, TX",43664.234
cty48097,"Cooke County, TX",43551.469
cty48117,"Deaf Smith County, TX",41938.805
cty48203,"Harrison County, TX",41745.313
cty48143,"Erath County, TX",41211.539
cty48135,"Ector County, TX",41124.441
cty48183,"Gregg County, TX",41119.262
cty48171,"Gillespie County, TX",40791.867
cty48139,"Ellis County, TX",40211.355
cty48085,"Collin County, TX",39781.98
cty48157,"Fort Bend County, TX",39597.965
cty48133,"Eastland County, TX",39189.633
cty48185,"Grimes County, TX",38481.137
cty48091,"Comal County, TX",37963.531
cty48093,"Comanche County, TX",
cty48099,"Coryell County, TX",35450.859
cty48103,"Crane County, TX",
cty48107,"Crosby County, TX",
cty48111,"Dallam County, TX",
cty48121,"Denton County, TX",39291.961
cty48113,"Dallas County, TX",38343.977
cty48115,"Dawson County, TX",
cty48127,"Dimmit County, TX",
cty48131,"Duval County, TX",
cty48201,"Harris County, TX",39388.84
cty48167,"Galveston County, TX",39108.773
cty48147,"Fannin County, TX",37908.688
cty48141,"El Paso County, TX",35473.504
cty48145,"Falls County, TX",35447.801
cty48153,"Floyd County, TX",
cty48159,"Franklin County, TX",
cty48163,"Frio County, TX",
cty48169,"Garza County, TX",
cty48177,"Gonzales County, TX",
cty48187,"Guadalupe County, TX",38291.223
cty48189,"Hale County, TX",37888.043
cty48181,"Grayson County, TX",36002.188
cty48193,"Hamilton County, TX",
cty48195,"Hansford County, TX",
cty48197,"Hardeman County, TX",
cty48207,"Haskell County, TX",
cty48287,"Lee County, TX",46721.539
cty48285,"Lavaca County, TX",46619.316
cty48293,"Limestone County, TX",45196.43
cty48337,"Montague County, TX",43375.602
cty48219,"Hockley County, TX",42111.039
cty48249,"Jim Wells County, TX",42093.086
cty48217,"Hill County, TX",41499.711
cty48253,"Jones County, TX",41299.543
cty48281,"Lampasas County, TX",41059.871
cty48329,"Midland County, TX",41010.281
cty48233,"Hutchinson County, TX",40794.508
cty48291,"Liberty County, TX",40721.633
cty48231,"Hunt County, TX",40713.625
cty48227,"Howard County, TX",40657.047
cty48223,"Hopkins County, TX",40598.895
cty48209,"Hays County, TX",40415.203
cty48245,"Jefferson County, TX",40396.371
cty48339,"Montgomery County, TX",40285.277
cty48225,"Houston County, TX",40256.938
cty48213,"Henderson County, TX",39964.563
cty48251,"Johnson County, TX",39943.16
cty48309,"McLennan County, TX",39142.496
cty48239,"Jackson County, TX",39079.699
cty48257,"Kaufman County, TX",39001.008
cty48241,"Jasper County, TX",38519.355
cty48303,"Lubbock County, TX",38340.051
cty48221,"Hood County, TX",37212.953
cty48215,"Hidalgo County, TX",33373.754
cty48237,"Jack County, TX",
cty48247,"Jim Hogg County, TX",
cty48255,"Karnes County, TX",
cty48277,"Lamar County, TX",39572.305
cty48273,"Kleberg County, TX",38025.043
cty48321,"Matagorda County, TX",37930.578
cty48259,"Kendall County, TX",35453.93
cty48265,"Kerr County, TX",35391.781
cty48267,"Kimble County, TX",
cty48279,"Lamb County, TX",
cty48283,"La Salle County, TX",
cty48289,"Leon County, TX",
cty48297,"Live Oak County, TX",
cty48299,"Llano County, TX",
cty48305,"Lynn County, TX",
cty48307,"McCulloch County, TX",
cty48313,"Madison County, TX",
cty48315,"Marion County, TX",
cty48331,"Milam County, TX",38019.723
cty48325,"Medina County, TX",37510.289
cty48323,"Maverick County, TX",33952.543
cty48335,"Mitchell County, TX",
cty48341,"Moore County, TX",45579.957
cty48343,"Morris County, TX",
cty48365,"Panola County, TX",48773.734
cty48357,"Ochiltree County, TX",47439.41
cty48419,"Shelby County, TX",44348.934
cty48459,"Upshur County, TX",42004.535
cty48415,"Scurry County, TX",41730.609
cty48373,"Polk County, TX",41036.313
cty48401,"Rusk County, TX",41006.441
cty48467,"Van Zandt County, TX",40887.285
cty48381,"Randall County, TX",40364.969
cty48367,"Parker County, TX",40205.129
cty48361,"Orange County, TX",39974.379
cty48409,"San Patricio County, TX",39958.063
cty48445,"Terry County, TX",39879.551
cty48363,"Palo Pinto County, TX",39876.75
cty48457,"Tyler County, TX",39826.441
cty48463,"Uvalde County, TX",39650.391
cty48375,"Potter County, TX",39623.152
cty48441,"Taylor County, TX",39211.652
cty48469,"Victoria County, TX",39201.383
cty48439,"Tarrant County, TX",38649.41
cty48423,"Smith County, TX",38533.07
cty48349,"Navarro County, TX",38464.141
cty48347,"Nacogdoches County, TX",37437.145
cty48351,"Newton County, TX",
cty48465,"Val Verde County, TX",37760.512
cty48353,"Nolan County, TX",37731.723
cty48355,"Nueces County, TX",37154.289
cty48369,"Parmer County, TX",
cty48371,"Pecos County, TX",
cty48377,"Presidio County, TX",
cty48379,"Rains County, TX",
cty48383,"Reagan County, TX",
cty48387,"Red River County, TX",
cty48389,"Reeves County, TX",
cty48391,"Refugio County, TX",
cty48397,"Rockwall County, TX",42035.039
cty48451,"Tom Green County, TX",37055.027
cty48395,"Robertson County, TX",35739.543
cty48399,"Runnels County, TX",
cty48403,"Sabine County, TX",
cty48405,"San Augustine County, TX",
cty48449,"Titus County, TX",37785.27
cty48407,"San Jacinto County, TX",37083.754
cty48411,"San Saba County, TX",
cty48427,"Starr County, TX",34271.762
cty48429,"Stephens County, TX",
cty48437,"Swisher County, TX",
cty48453,"Travis County, TX",36108.961
cty48455,"Trinity County, TX",
cty48481,"Wharton County, TX",48803.836
cty49013,"Duchesne County, UT",47430.508
cty49047,"Uintah County, UT",47145.453
cty49023,"Juab County, UT",45064.188
cty48477,"Washington County, TX",44154.148
cty48487,"Wilbarger County, TX",43407.215
cty50011,"Franklin County, VT",43406.684
cty48493,"Wilson County, TX",42987.863
cty48497,"Wise County, TX",42605.199
cty48475,"Ward County, TX",42135.672
cty48473,"Waller County, TX",41985.078
cty50019,"Orleans County, VT",41880.719
cty50007,"Chittenden County, VT",41664.469
cty49051,"Wasatch County, UT",41607.48
cty48503,"Young County, TX",41453.324
cty50027,"Windsor County, VT",41079.117
cty49041,"Sevier County, UT",40968.059
cty49045,"Tooele County, UT",40289.855
cty48485,"Wichita County, TX",40274.316
cty48471,"Walker County, TX",40241.277
cty50023,"Washington County, VT",39622.258
cty49007,"Carbon County, UT",39547.047
cty48499,"Wood County, TX",39411.988
cty49057,"Weber County, UT",39226.242
cty50025,"Windham County, VT",38817.871
cty50015,"Lamoille County, VT",38722.855
cty48491,"Williamson County, TX",38466.09
cty49039,"Sanpete County, UT",37949.434
cty48479,"Webb County, TX",34997.305
cty48489,"Willacy County, TX",
cty48495,"Winkler County, TX",
cty48501,"Yoakum County, TX",
cty48505,"Zapata County, TX",
cty48507,"Zavala County, TX",
cty49003,"Box Elder County, UT",39806.551
cty50017,"Orange County, VT",38308.344
cty49011,"Davis County, UT",37909.547
cty50021,"Rutland County, VT",37858.035
cty49035,"Salt Lake County, UT",37594.473
cty50005,"Caledonia County, VT",37416.375
cty50003,"Bennington County, VT",36882.258
cty49043,"Summit County, UT",36419.645
cty49005,"Cache County, UT",35149.453
cty49019,"Grand County, UT",
cty49021,"Iron County, UT",35588.152
cty49025,"Kane County, UT",
cty49027,"Millard County, UT",38214.184
cty49037,"San Juan County, UT",
cty51099,"King George County, VA",46197.594
cty51033,"Caroline County, VA",45335.25
cty51027,"Buchanan County, VA",45230.617
cty51009,"Amherst County, VA",44732.254
cty51071,"Giles County, VA",44569.813
cty51031,"Campbell County, VA",43776.762
cty51059,"Fairfax County, VA",43701.793
cty51019,"Bedford County, VA",43623.051
cty51107,"Loudoun County, VA",43442.941
cty51043,"Clarke County, VA",43414.02
cty51005,"Alleghany County, VA",43178.496
cty51061,"Fauquier County, VA",43117.43
cty51007,"Amelia County, VA",42684.566
cty51085,"Hanover County, VA",41994.813
cty51093,"Isle of Wight County, VA",41881.871
cty51109,"Louisa County, VA",41875.707
cty51083,"Halifax County, VA",41134.598
cty51069,"Frederick County, VA",41086.344
cty51121,"Montgomery County, VA",40783.422
cty51015,"Augusta County, VA",40752.984
cty51075,"Goochland County, VA",40594.773
cty51053,"Dinwiddie County, VA",40311.801
cty51041,"Chesterfield County, VA",40298.641
cty51087,"Henrico County, VA",39992.234
cty51095,"James City County, VA",39678.375
cty51023,"Botetourt County, VA",39467.043
cty51013,"Arlington County, VA",39357.918
cty51035,"Carroll County, VA",38994.496
cty51047,"Culpeper County, VA",38353.949
cty51003,"Albemarle County, VA",36960.68
cty51001,"Accomack County, VA",31786.652
cty51011,"Appomattox County, VA",
cty51025,"Brunswick County, VA",
cty51029,"Buckingham County, VA",
cty51036,"Charles City County, VA",
cty51049,"Cumberland County, VA",
cty51051,"Dickenson County, VA",
cty51063,"Floyd County, VA",
cty51089,"Henry County, VA",39455.563
cty51079,"Greene County, VA",39109.867
cty51073,"Gloucester County, VA",38967.109
cty51065,"Fluvanna County, VA",38632.215
cty51067,"Franklin County, VA",36210.242
cty51077,"Grayson County, VA",
cty51081,"Greensville County, VA",
cty51101,"King William County, VA",38828.246
cty51105,"Lee County, VA",
cty51111,"Lunenburg County, VA",
cty51113,"Madison County, VA",
cty51117,"Mecklenburg County, VA",38921.527
cty51119,"Middlesex County, VA",
cty51125,"Nelson County, VA",
cty51127,"New Kent County, VA",38134.672
cty51131,"Northampton County, VA",
cty51135,"Nottoway County, VA",
cty51137,"Orange County, VA",46294.234
cty51193,"Westmoreland County, VA",46255.605
cty51169,"Scott County, VA",43767.301
cty51153,"Prince William County, VA",43514.336
cty51179,"Stafford County, VA",43438.215
cty51199,"York County, VA",43001.004
cty51177,"Spotsylvania County, VA",42389.473
cty51187,"Warren County, VA",42217.258
cty51195,"Wise County, VA",42176.867
cty51165,"Rockingham County, VA",42072.355
cty51167,"Russell County, VA",41821.324
cty51630,"Fredericksburg city, VA",41779.488
cty51600,"Fairfax city, VA",41722.434
cty51171,"Shenandoah County, VA",41681.848
cty51163,"Rockbridge County, VA",41586.531
cty51149,"Prince George County, VA",41389.449
cty51139,"Page County, VA",41131.66
cty51141,"Patrick County, VA",
cty51147,"Prince Edward County, VA",41352.969
cty51143,"Pittsylvania County, VA",41231.844
cty51197,"Wythe County, VA",41136.355
cty51175,"Southampton County, VA",40967.73
cty51185,"Tazewell County, VA",40852.133
cty51660,"Harrisonburg city, VA",40466.852
cty51161,"Roanoke County, VA",40247.926
cty51680,"Lynchburg city, VA",39562.945
cty51670,"Hopewell city, VA",39510.684
cty51173,"Smyth County, VA",38617.156
cty51155,"Pulaski County, VA",37955.898
cty51145,"Powhatan County, VA",37311.109
cty51159,"Richmond County, VA",
cty51181,"Surry County, VA",
cty51183,"Sussex County, VA",
cty51570,"Colonial Heights city, VA",42935.621
cty51550,"Chesapeake city, VA",40437.887
cty51510,"Alexandria city, VA",38421.445
cty51590,"Danville city, VA",37666.605
cty51520,"Bristol city, VA",35874.898
cty51191,"Washington County, VA",34609.914
cty51515,,
cty51530,"Buena Vista city, VA",
cty51540,"Charlottesville city, VA",34741.684
cty51580,"Covington city, VA",
cty51595,"Emporia city, VA",
cty51620,"Franklin city, VA",39568.02
cty51640,"Galax city, VA",
cty51685,"Manassas Park city, VA",46702.996
cty53017,"Douglas County, WA",44683.805
cty53001,"Adams County, WA",43440.414
cty53065,"Stevens County, WA",43232.109
cty51683,"Manassas city, VA",43227.84
cty53045,"Mason County, WA",43093.609
cty51840,"Winchester city, VA",41957.508
cty53037,"Kittitas County, WA",41847.133
cty53009,"Clallam County, WA",41833.566
cty53039,"Klickitat County, WA",41588.102
cty53025,"Grant County, WA",41180.117
cty51750,"Radford city, VA",41032.059
cty51790,"Staunton city, VA",40831.051
cty53031,"Jefferson County, WA",40513.816
cty51800,"Suffolk city, VA",40391.234
cty51775,"Salem city, VA",40310.102
cty53041,"Lewis County, WA",40178.988
cty53027,"Grays Harbor County, WA",40109.742
cty51735,"Poquoson city, VA",40013.367
cty53061,"Snohomish County, WA",39772.828
cty53015,"Cowlitz County, WA",39743.727
cty53047,"Okanogan County, WA",39723.66
cty53057,"Skagit County, WA",39694.746
cty51700,"Newport News city, VA",39670.301
cty53021,"Franklin County, WA",39386.035
cty51740,"Portsmouth city, VA",39231.547
cty53077,"Yakima County, WA",39198.637
cty53029,"Island County, WA",39187.992
cty53033,"King County, WA",39172.895
cty51810,"Virginia Beach city, VA",39080.016
cty53073,"Whatcom County, WA",38884.879
cty53053,"Pierce County, WA",38733.848
cty51820,"Waynesboro city, VA",38582.238
cty53007,"Chelan County, WA",38325.332
cty53035,"Kitsap County, WA",38202.34
cty53067,"Thurston County, WA",38031.285
cty53011,"Clark County, WA",37716.18
cty51770,"Roanoke city, VA",37602.539
cty53005,"Benton County, WA",37340.535
cty51710,"Norfolk city, VA",37188.613
cty51760,"Richmond city, VA",37102.719
cty53003,"Asotin County, WA",36219.367
cty51730,"Petersburg city, VA",35836.773
cty51690,"Martinsville city, VA",30307.26
cty51830,"Williamsburg city, VA",
cty53049,"Pacific County, WA",
cty53051,"Pend Oreille County, WA",
cty53055,"San Juan County, WA",
cty53059,"Skamania County, WA",
cty53063,"Spokane County, WA",37194.895
cty53071,"Walla Walla County, WA",35935.965
cty53075,"Whitman County, WA",35318
cty54001,"Barbour County, WV",
cty54057,"Mineral County, WV",46268.645
cty54067,"Nicholas County, WV",44097.766
cty54059,"Mingo County, WV",43779.488
cty54045,"Logan County, WV",42551.973
cty54035,"Jackson County, WV",42513.785
cty54051,"Marshall County, WV",42200.316
cty54005,"Boone County, WV",42197.977
cty54053,"Mason County, WV",42027.535
cty54043,"Lincoln County, WV",41946.383
cty54029,"Hancock County, WV",41729.863
cty54077,"Preston County, WV",41200.051
cty54033,"Harrison County, WV",40992.609
cty54081,"Raleigh County, WV",40510.707
cty54069,"Ohio County, WV",39754.48
cty54003,"Berkeley County, WV",38741.027
cty54007,"Braxton County, WV",
cty54019,"Fayette County, WV",40489.066
cty54049,"Marion County, WV",40376.477
cty54037,"Jefferson County, WV",39492.395
cty51650,"Hampton city, VA",38414.047
cty54009,"Brooke County, WV",38358.477
cty54011,"Cabell County, WV",37956.848
cty54013,"Calhoun County, WV",
cty54015,"Clay County, WV",
cty54017,"Doddridge County, WV",
cty54021,"Gilmer County, WV",
cty54023,"Grant County, WV",
cty54025,"Greenbrier County, WV",37434.805
cty54027,"Hampshire County, WV",
cty54031,"Hardy County, WV",
cty54091,"Taylor County, WV",48073.43
cty54055,"Mercer County, WV",37474.188
cty54039,"Kanawha County, WV",36994.461
cty54041,"Lewis County, WV",
cty54047,"McDowell County, WV",
cty54061,"Monongalia County, WV",36354.141
cty54063,"Monroe County, WV",
cty54065,"Morgan County, WV",
cty54071,"Pendleton County, WV",
cty54073,"Pleasants County, WV",
cty54075,"Pocahontas County, WV",
cty54099,"Wayne County, WV",41890.547
cty54097,"Upshur County, WV",37025.695
cty54079,"Putnam County, WV",36832.754
cty54083,"Randolph County, WV",33472.211
cty54085,"Ritchie County, WV",
cty54087,"Roane County, WV",
cty54089,"Summers County, WV",
cty54093,"Tucker County, WV",
cty54095,"Tyler County, WV",
cty54101,"Webster County, WV",
cty55011,"Buffalo County, WI",47994.586
cty55057,"Juneau County, WI",45014.75
cty55027,"Dodge County, WI",44425.844
cty55015,"Calumet County, WI",43698.203
cty55019,"Clark County, WI",43672.254
cty55039,"Fond du Lac County, WI",43622.523
cty55071,"Manitowoc County, WI",43480.777
cty55069,"Lincoln County, WI",43301.074
cty55033,"Dunn County, WI",43294.004
cty55009,"Brown County, WI",43249.754
cty55061,"Kewaunee County, WI",43127.277
cty55095,"Polk County, WI",42380.227
cty55003,"Ashland County, WI",40708.867
cty54103,"Wetzel County, WV",39351.121
cty54105,"Wirt County, WV",
cty55045,"Green County, WI",43063.164
cty55087,"Outagamie County, WI",43019.016
cty55083,"Oconto County, WI",42713.184
cty55073,"Marathon County, WI",42312.184
cty55005,"Barron County, WI",42253.258
cty55089,"Ozaukee County, WI",42236.641
cty55081,"Monroe County, WI",42150.238
cty55007,"Bayfield County, WI",42133.715
cty55075,"Marinette County, WI",42002.738
cty55047,"Green Lake County, WI",41880.664
cty55017,"Chippewa County, WI",41719.996
cty55043,"Grant County, WI",41625.723
cty55093,"Pierce County, WI",41585.559
cty55055,"Jefferson County, WI",41365.359
cty55029,"Door County, WI",41274.496
cty55049,"Iowa County, WI",40948.027
cty55021,"Columbia County, WI",40904.805
cty55079,"Milwaukee County, WI",40852.191
cty55059,"Kenosha County, WI",40775.387
cty55065,"Lafayette County, WI",40295.359
cty55053,"Jackson County, WI",39990.086
cty55025,"Dane County, WI",39356.793
cty55031,"Douglas County, WI",39105.57
cty55063,"La Crosse County, WI",39051.141
cty55023,"Crawford County, WI",38935.473
cty55035,"Eau Claire County, WI",38861.555
cty55077,"Marquette County, WI",38691.023
cty55067,"Langlade County, WI",38598.664
cty55085,"Oneida County, WI",38393.73
cty54107,"Wood County, WV",38336.824
cty55001,"Adams County, WI",36652.152
cty54109,"Wyoming County, WV",34854.277
cty55013,"Burnett County, WI",
cty55041,"Forest County, WI",
cty55091,"Pepin County, WI",
cty56037,"Sweetwater County, WY",47297.711
cty56007,"Carbon County, WY",46125.406
cty56023,"Lincoln County, WY",46090.391
cty56005,"Campbell County, WY",45550.719
cty56041,"Uinta County, WY",44551.715
cty55121,"Trempealeau County, WI",44480.473
cty56015,"Goshen County, WY",44034.355
cty55111,"Sauk County, WI",43692.23
cty56013,"Fremont County, WY",43677.664
cty55137,"Waushara County, WI",43358.121
cty56025,"Natrona County, WY",43272.594
cty55131,"Washington County, WI",42897.211
cty55107,"Rusk County, WI",42754.305
cty56009,"Converse County, WY",42482.336
cty55133,"Waukesha County, WI",42325.758
cty55117,"Sheboygan County, WI",42054.199
cty55123,"Vernon County, WI",41950.336
cty55129,"Washburn County, WI",41874.055
cty56029,"Park County, WY",41768.836
cty55135,"Waupaca County, WI",41635.938
cty56033,"Sheridan County, WY",41386.574
cty55141,"Wood County, WI",41201.535
cty55125,"Vilas County, WI",41121.973
cty55115,"Shawano County, WI",41080.25
cty55103,"Richland County, WI",41054
cty55109,"St. Croix County, WI",41008.348
cty55139,"Winnebago County, WI",40778.398
cty55113,"Sawyer County, WI",40539.93
cty55105,"Rock County, WI",40428.336
cty55101,"Racine County, WI",40364.172
cty55097,"Portage County, WI",40144.367
cty56043,"Washakie County, WY",40057.914
cty55127,"Walworth County, WI",39362.516
cty56021,"Laramie County, WY",38375.324
cty55119,"Taylor County, WI",37936.855
cty55099,"Price County, WI",37918.215
cty56001,"Albany County, WY",37873.934
cty50001,"Addison County, VT",36236.602
cty49053,"Washington County, UT",35542.184
cty49049,"Utah County, UT",35398.496
cty56003,"Big Horn County, WY",
cty56017,"Hot Springs County, WY",
cty56019,"Johnson County, WY",
cty56031,"Platte County, WY",
cty56045,"Weston County, WY",
cty72003,"Aguada Municipio, PR",
cty72021,"Bayamon Municipio, PR",
cty72127,"San Juan Municipio, PR",
cty02220,"Sitka City and Borough, AK",
cty08019,"Clear Creek County, CO",
cty08097,"Pitkin County, CO",
cty08103,"Rio Blanco County, CO",
cty08107,"Routt County, CO",
cty17155,"Putnam County, IL",
cty17175,"Stark County, IL",
cty25007,"Dukes County, MA",
cty25019,"Nantucket County, MA",
cty26003,"Alger County, MI",
cty27051,"Grant County, MN",
cty31059,"Fillmore County, NE",
cty32015,"Lander County, NV",
cty38055,"McLean County, ND",
cty38057,"Mercer County, ND",42774.93
cty38067,"Pembina County, ND",
cty38073,"Ransom County, ND",
cty49029,"Morgan County, UT",44457.109
cty50013,"Grand Isle County, VT",
cty51157,"Rappahannock County, VA",
cty51610,"Falls Church city, VA",41757.734
cty56039,"Teton County, WY",
cty46071,"Jackson County, SD",
cty46137,"Ziebach County, SD",
cty46031,"Corson County, SD",
cty46007,"Bennett County, SD",
cty02070,"Dillingham Census Area, AK",
cty02158,"Kusilvak Census Area, AK",
cty30073,"Pondera County, MT",
cty38005,"Benson County, ND",
cty30005,"Blaine County, MT",
cty38085,"Sioux County, ND",
cty38053,"McKenzie County, ND",
cty46102,"Oglala Lakota County, SD",
cty02164,"Lake and Peninsula Borough, AK",
cty46041,"Dewey County, SD",
cty27087,"Mahnomen County, MN",
cty46017,"Buffalo County, SD",
cty46085,"Lyman County, SD",
cty38061,"Mountrail County, ND",
cty55078,"Menominee County, WI",
cty02290,"Yukon-Koyukuk Census Area, AK",
cty02180,"Nome Census Area, AK",
cty02013,"Aleutians East Borough, AK",
cty53019,"Ferry County, WA",
cty02261,"Valdez-Cordova Census Area, AK",
cty02198,"Prince of Wales-Hyder Census Area, AK",
cty02185,"North Slope Borough, AK",
cty48269,"King County, TX",
cty20105,"Lincoln County, KS",
cty40053,"Grant County, OK",
cty30079,"Prairie County, MT",
cty72025,"Caguas Municipio, PR",
cty51017,"Bath County, VA",
cty40057,"Harmon County, OK",
cty49009,"Daggett County, UT",
cty20195,"Trego County, KS",
cty20081,"Haskell County, KS",
cty38103,"Wells County, ND",
cty40007,"Beaver County, OK",
cty40025,"Cimarron County, OK",
cty48385,"Real County, TX",
cty53023,"Garfield County, WA",
cty41021,"Gilliam County, OR",
cty46105,"Perkins County, SD",
cty72133,"Santa Isabel Municipio, PR",
cty72035,"Cayey Municipio, PR",
cty48461,"Upton County, TX",
cty13265,"Taliaferro County, GA",
cty48125,"Dickens County, TX",
cty05013,"Calhoun County, AR",
cty20179,"Sheridan County, KS",
cty46107,"Potter County, SD",
cty06091,"Sierra County, CA",
cty38019,"Cavalier County, ND",
cty16013,"Blaine County, ID",
cty72054,"Florida Municipio, PR",
cty38045,"LaMoure County, ND",
cty08023,"Costilla County, CO",
cty31129,"Nuckolls County, NE",
cty16081,"Teton County, ID",
cty51678,"Lexington city, VA",
cty48031,"Blanco County, TX",
cty49017,"Garfield County, UT",
cty30091,"Sheridan County, MT",
cty46063,"Harding County, SD",
cty48483,"Wheeler County, TX",
cty38087,"Slope County, ND",
cty72087,"Loiza Municipio, PR",
cty72011,"Anasco Municipio, PR",
cty02275,"Wrangell City and Borough, AK",
cty02240,"Southeast Fairbanks Census Area, AK",
cty13239,"Quitman County, GA",
cty17071,"Henderson County, IL",
cty46025,"Clark County, SD",
cty48095,"Concho County, TX",
cty48045,"Briscoe County, TX",
cty31049,"Deuel County, NE",
cty08057,"Jackson County, CO",
cty72099,"Moca Municipio, PR",
cty31133,"Pawnee County, NE",
cty48417,"Shackelford County, TX",
cty47137,"Pickett County, TN",
cty16015,"Boise County, ID",
cty30061,"Mineral County, MT",
cty72135,"Toa Alta Municipio, PR",
cty30099,"Teton County, MT",
cty16023,"Butte County, ID",
cty08117,"Summit County, CO",
cty17013,"Calhoun County, IL",
cty20049,"Elk County, KS",
cty72063,"Gurabo Municipio, PR",
cty37177,"Tyrrell County, NC",
cty38011,"Bowman County, ND",
cty38041,"Hettinger County, ND",
cty31075,"Grant County, NE",
cty30019,"Daniels County, MT",
cty31061,"Franklin County, NE",
cty72081,"Lares Municipio, PR",
cty72001,"Adjuntas Municipio, PR",
cty51021,"Bland County, VA",
cty48359,"Oldham County, TX",
cty72075,"Juana Diaz Municipio, PR",
cty30071,"Phillips County, MT",
cty48421,"Sherman County, TX",
cty38031,"Foster County, ND",
cty40043,"Dewey County, OK",
cty13259,"Stewart County, GA",
cty50009,"Essex County, VT",
cty72015,"Arroyo Municipio, PR",
cty38051,"McIntosh County, ND",
cty20199,"Wallace County, KS",
cty20063,"Gove County, KS",
cty27077,"Lake of the Woods County, MN",
cty38033,"Golden Valley County, ND",
cty31009,"Blaine County, NE",
cty72095,"Maunabo Municipio, PR",
cty08095,"Phillips County, CO",
cty38007,"Billings County, ND",
cty31123,"Morrill County, NE",
cty31077,"Greeley County, NE",
cty72089,"Luquillo Municipio, PR",
cty31165,"Sioux County, NE",
cty48191,"Hall County, TX",
cty17059,"Gallatin County, IL",
cty48275,"Knox County, TX",
cty72147,"Vieques Municipio, PR",
cty16061,"Lewis County, ID",
cty46045,"Edmunds County, SD",
cty02282,"Yakutat City and Borough, AK",
cty46043,"Douglas County, SD",
cty31029,"Chase County, NE",
cty31063,"Frontier County, NE",
cty20033,"Comanche County, KS",
cty27155,"Traverse County, MN",
cty13125,"Glascock County, GA",
cty48431,"Sterling County, TX",
cty46117,"Stanley County, SD",
cty72079,"Lajas Municipio, PR",
cty20203,"Wichita County, KS",
cty72103,"Naguabo Municipio, PR",
cty22107,"Tensas Parish, LA",
cty16025,"Camas County, ID",
cty16037,"Custer County, ID",
cty48175,"Goliad County, TX",
cty20023,"Cheyenne County, KS",
cty30015,"Chouteau County, MT",
cty29129,"Mercer County, MO",
cty72131,"San Sebastian Municipio, PR",
cty30109,"Wibaux County, MT",
cty31073,"Gosper County, NE",
cty38021,"Dickey County, ND",
cty30025,"Fallon County, MT",
cty46003,"Aurora County, SD",
cty72077,"Juncos Municipio, PR",
cty72137,"Toa Baja Municipio, PR",
cty72007,"Aguas Buenas Municipio, PR",
cty38065,"Oliver County, ND",
